"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle"
24,0,84,2,1,0,1
14,0,345,2,2,0,1
15,0,96,3,1,0,1
17,0,96,3,1,0,1
31,0,335,3,4,0,0
17,0,96,3,1,0,1
25,0,187,2,3,0,1
15,0,258,3,1,0,1
20,0,258,3,1,0,1
28,0,96,3,1,0,1
46,0,96,3,1,0,1
10,0,60,2,1,0,1
15,0,170,2,1,0,1
18,0,96,3,1,0,1
17,0,96,3,1,0,1
34,0,45,3,1,0,1
20,0,96,3,1,0,1
36,0,96,3,1,0,1
46,0,96,3,1,0,1
23,0,258,3,1,0,1
18,0,335,3,1,0,0
23,0,180,2,2,0,1
31,0,170,2,2,0,1
20,0,96,3,1,0,1
20,0,90,5,1,0,0
22,0,96,3,1,0,1
18,0,345,2,2,0,1
25,0,96,3,1,0,1
12,0,296,2,1,0,1
16,0,359,4,1,0,1
16,0,96,3,1,0,1
4,0,167,2,0,0,1
17,0,309,5,1,0,0
23,0,96,3,1,0,1
47,0,94,2,2,0,1
18,0,50,2,2,0,1
17,0,180,2,1,0,0
21,0,49,2,1,0,1
22,0,258,3,1,0,1
17,0,96,3,1,0,1
21,0,96,3,0,0,1
21,0,253,2,2,0,1
12,0,183,2,1,0,1
22,0,187,2,3,0,1
32,0,96,3,1,0,1
21,0,96,3,1,0,1
24,0,96,3,0,0,0
16,0,75,2,2,0,1
28,0,170,2,1,0,1
19,0,345,2,2,0,1
23,0,96,3,1,0,1
19,0,258,3,1,0,1
11,0,200,2,1,0,1
19,0,345,2,2,0,1
26,0,45,3,1,0,1
12,0,242,3,1,0,1
15,0,258,3,1,0,1
15,0,96,3,1,0,1
15,0,96,3,1,0,1
24,0,96,3,1,0,1
18,0,96,3,1,0,0
17,0,302,4,1,0,1
18,0,96,3,1,0,1
28,0,96,3,1,0,1
20,0,134,2,1,0,1
22,0,45,3,1,0,1
13,0,96,3,1,0,0
16,0,96,3,1,0,1
28,0,96,3,1,0,1
17,0,345,2,2,0,1
35,0,96,3,2,0,1
25,0,258,3,1,0,1
24,0,96,3,1,0,1
20,0,175,2,1,0,1
20,0,102,4,1,0,1
9,0,194,2,1,0,1
16,0,80,2,1,0,1
21,0,71,2,1,0,1
17,0,112,2,1,0,1
27,0,75,2,1,0,1
20,0,96,3,1,0,1
14,0,180,2,0,0,0
36,0,94,2,2,0,0
11,0,242,3,0,0,1
14,0,335,3,1,0,0
24,0,75,2,1,0,1
36,0,96,3,1,0,1
16,0,96,3,1,0,1
18,0,96,3,1,0,1
32,0,50,2,2,0,1
18,0,96,3,1,0,1
47,0,94,2,2,0,0
17,0,96,3,0,0,1
13,0,96,3,1,0,1
24,0,340,2,1,0,1
21,0,96,3,1,0,1
20,0,94,2,1,0,1
19,0,242,3,1,0,1
25,0,96,3,1,0,1
24,0,170,2,1,0,1
12,0,75,2,1,0,1
25,0,96,3,1,0,1
15,0,82,2,1,0,1
31,0,94,2,1,0,1
23,0,96,3,1,0,1
13,0,96,3,1,0,1
23,0,96,3,1,0,1
14,0,84,2,1,0,1
19,0,96,3,1,0,0
7,0,177,3,0,0,1
25,0,258,3,1,0,1
18,0,258,3,1,0,1
20,0,96,3,1,0,1
13,0,258,3,1,0,1
41,0,96,3,1,0,1
33,0,96,3,1,0,0
17,0,123,3,2,0,1
16,0,345,2,3,0,1
23,0,96,3,2,0,0
9,0,136,2,1,0,0
21,0,50,2,3,0,1
17,0,335,3,1,0,1
16,0,359,4,1,0,1
17,0,96,3,1,0,1
28,0,96,3,1,0,1
14,0,96,3,1,0,0
29,0,96,3,1,0,1
21,0,45,3,1,0,1
18,0,96,3,1,0,1
16,0,96,3,1,0,1
21,0,258,3,1,0,1
35,0,113,3,2,0,0
19,0,96,3,0,0,0
14,0,96,3,1,0,0
20,0,237,2,2,0,0
29,0,354,5,2,0,1
34,0,136,2,1,0,1
26,0,96,3,1,0,1
20,0,96,3,1,0,1
41,0,96,3,1,0,1
14,0,90,5,0,0,1
18,0,343,2,2,0,1
12,0,258,3,1,0,1
50,0,113,3,2,0,1
20,0,176,4,1,0,1
21,0,172,2,2,0,1
17,0,96,3,1,0,0
12,0,258,3,1,0,1
25,0,91,4,1,0,0
18,0,113,3,1,0,1
29,0,96,3,1,0,1
18,0,96,3,1,0,1
20,0,96,3,1,0,1
24,0,96,3,1,0,1
20,0,96,3,1,0,1
24,0,96,3,1,0,1
37,0,96,3,1,0,1
25,0,96,3,1,0,1
23,0,258,3,1,0,1
14,0,183,2,1,0,1
35,0,96,3,1,0,1
11,0,346,2,1,0,1
28,0,96,3,1,0,1
23,0,96,3,1,0,1
31,0,96,3,1,0,1
21,0,127,2,1,0,0
15,0,88,2,0,0,1
24,0,96,3,0,0,1
34,0,96,3,2,0,1
19,0,176,4,1,0,1
19,0,96,3,0,0,1
21,0,94,2,1,0,0
19,0,45,3,1,0,1
25,0,96,3,1,0,1
20,0,71,2,2,0,1
25,0,302,4,1,0,1
33,0,96,3,1,0,1
22,0,96,3,1,0,1
23,0,258,3,1,0,1
17,0,183,2,1,0,1
16,0,96,3,1,0,1
24,0,258,3,1,0,1
20,0,96,3,1,0,0
14,0,258,3,1,0,1
11,0,258,3,1,0,1
12,0,258,3,1,0,0
73,0,205,4,2,0,0
30,0,96,3,2,0,1
19,0,96,3,1,0,1
22,0,96,3,1,0,0
20,0,96,3,1,0,1
16,0,96,3,1,0,1
36,0,113,3,2,0,0
15,0,96,3,1,0,1
16,0,187,2,2,0,1
17,0,96,3,1,0,1
17,0,345,2,2,0,1
18,0,45,3,1,0,1
22,0,96,3,1,0,1
22,0,45,3,1,0,0
21,0,45,3,1,0,0
24,0,150,3,1,0,1
19,0,258,3,1,0,1
25,0,176,4,1,0,0
16,0,96,3,1,0,1
18,0,96,3,1,0,0
19,0,96,3,1,0,1
34,0,221,2,1,0,1
16,0,290,2,1,0,1
19,0,346,2,3,0,1
23,0,96,3,1,0,1
20,0,258,3,1,0,1
18,0,327,2,1,0,1
20,0,290,2,2,0,1
17,0,258,3,1,0,1
21,0,296,2,1,0,0
12,0,112,2,1,0,1
23,0,96,3,2,0,1
24,0,96,3,1,0,1
18,0,96,3,1,0,1
25,0,96,3,1,0,1
10,0,96,3,0,0,1
16,0,171,2,1,0,1
21,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,258,3,1,0,1
30,0,96,3,1,0,0
23,0,175,2,3,0,1
16,0,50,2,2,0,1
29,0,290,2,2,0,1
22,0,96,3,1,0,1
14,0,258,3,1,0,1
20,0,96,3,1,0,0
21,0,176,4,1,0,1
18,0,96,3,1,0,1
19,0,45,3,1,0,1
11,0,290,2,1,0,1
33,0,345,2,2,0,1
23,0,96,3,2,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,1
20,0,251,2,2,0,1
16,0,71,2,2,0,1
15,0,345,2,2,0,1
26,0,96,3,1,0,1
19,0,96,3,1,0,1
17,0,82,2,1,0,1
12,0,123,3,1,0,1
26,0,96,3,1,0,1
18,0,93,2,2,0,1
19,0,96,3,1,0,0
37,0,180,2,1,0,1
13,0,258,3,1,0,1
17,0,96,3,1,0,1
20,0,96,3,1,0,1
22,0,96,3,2,0,1
22,0,345,2,2,0,1
36,0,96,3,1,0,1
15,0,96,3,1,0,1
12,0,123,3,1,0,1
23,0,258,3,1,0,1
36,0,206,4,1,0,1
22,0,302,4,1,0,1
19,0,96,3,1,0,1
27,0,96,3,1,0,1
22,0,96,3,1,0,1
14,0,96,3,1,0,0
34,0,345,2,2,0,1
16,0,359,4,1,0,1
13,0,96,3,0,0,0
19,0,96,3,1,0,1
26,0,96,3,1,0,1
20,0,96,3,1,0,1
23,0,96,3,1,0,0
11,0,175,2,1,0,1
18,0,96,3,1,0,1
27,0,258,3,1,0,1
21,0,112,2,1,0,1
11,0,166,2,1,0,1
21,0,96,3,1,0,1
19,0,96,3,1,0,1
16,0,96,3,1,0,1
25,0,170,2,2,0,1
21,0,242,3,1,0,1
18,0,96,3,1,0,1
16,0,96,3,1,0,1
39,0,96,3,5,0,0
26,0,50,2,3,0,1
36,0,96,3,1,0,1
17,0,96,3,1,0,1
14,0,290,2,1,0,1
40,0,335,3,3,0,0
15,0,96,3,1,0,1
25,0,96,3,1,0,1
21,0,242,3,1,0,1
12,0,225,2,1,0,1
31,0,96,3,2,0,0
22,0,96,3,1,0,1
16,0,276,2,2,0,1
14,0,249,2,2,0,1
17,0,96,3,1,0,1
29,0,221,2,1,0,1
16,0,96,3,1,0,0
18,0,266,2,2,0,1
29,0,258,3,1,0,1
23,0,96,3,1,0,1
14,0,96,3,1,0,1
21,0,364,3,1,0,0
18,0,96,3,1,0,1
15,0,258,3,1,0,1
17,0,96,3,1,0,1
17,0,183,2,1,0,1
42,0,50,2,2,0,1
11,0,123,3,1,0,1
24,0,128,2,1,0,1
24,0,96,3,1,0,1
18,0,96,3,1,0,0
20,0,96,3,1,0,1
18,0,96,3,1,0,1
17,0,187,2,1,0,1
32,0,45,3,1,0,1
12,0,340,2,1,0,1
14,0,96,3,0,0,1
16,0,75,2,1,0,1
20,0,96,3,1,0,1
15,0,112,2,1,0,1
17,0,96,3,1,0,1
19,0,242,3,1,0,0
45,0,96,3,1,0,1
8,0,151,2,1,0,1
36,0,96,3,1,0,1
43,0,96,3,2,0,0
18,0,107,2,1,0,1
12,0,346,2,1,0,1
20,0,96,3,1,0,1
18,0,96,3,1,0,1
17,0,94,2,2,0,1
14,0,96,3,1,0,1
23,0,248,2,1,0,1
17,0,96,3,1,0,1
51,0,242,3,1,0,0
14,0,79,3,1,0,1
19,0,221,2,1,0,1
24,0,116,2,1,0,1
25,0,96,3,1,0,1
11,0,248,2,1,0,1
21,0,96,3,1,0,1
16,0,187,2,2,0,1
22,0,96,3,1,0,1
25,0,96,3,1,0,1
18,0,96,3,1,0,1
22,0,96,3,1,0,1
22,0,176,4,1,0,1
18,0,96,3,1,0,1
38,0,113,3,2,0,1
24,0,96,3,1,0,1
14,0,242,3,1,0,1
20,0,96,3,1,0,0
17,0,96,3,1,0,1
42,0,261,4,1,0,1
20,0,96,3,1,0,1
17,0,258,3,1,0,1
30,0,206,4,0,4,1
23,0,242,3,1,0,0
22,0,96,3,1,0,1
18,0,96,3,0,0,1
21,0,96,3,2,0,1
12,0,152,2,0,0,1
19,0,270,2,2,0,1
23,0,136,2,0,0,0
22,0,96,3,1,0,1
12,0,183,2,0,0,1
76,0,96,3,2,0,1
30,0,112,2,2,0,1
29,0,94,2,1,0,1
12,0,242,3,1,0,0
33,0,45,3,1,0,1
10,0,296,2,0,0,0
25,0,56,2,1,0,1
16,0,96,3,0,0,1
37,0,261,4,2,0,1
17,0,96,3,1,0,1
28,0,96,3,1,0,1
17,0,168,2,1,0,1
18,0,96,3,1,0,1
11,0,130,2,1,0,1
26,0,96,3,1,0,1
14,0,96,3,1,0,1
20,0,175,2,1,0,1
11,0,258,3,1,0,1
13,0,110,2,1,0,1
19,0,96,3,1,0,1
31,0,232,2,2,0,1
24,0,96,3,1,0,1
11,0,258,3,1,0,1
25,0,96,3,1,0,1
20,0,96,3,1,0,0
24,0,253,2,2,0,1
16,0,96,3,1,0,1
19,0,96,3,1,0,1
16,0,96,3,1,0,1
47,0,94,2,2,0,1
25,0,96,3,1,0,1
15,0,96,3,1,0,1
21,0,96,3,1,0,1
45,0,113,3,3,0,0
28,0,345,2,2,0,1
26,0,345,2,3,0,1
19,0,96,3,1,0,1
25,0,96,3,1,0,1
16,0,96,3,0,0,1
26,0,75,2,1,0,1
13,0,96,3,1,0,1
32,0,96,3,1,0,1
40,0,221,2,2,0,0
19,0,114,7,1,0,0
13,0,78,4,1,0,1
19,0,258,3,2,0,1
24,0,358,3,2,0,1
20,0,345,2,2,0,1
21,0,96,3,1,0,1
21,0,96,3,1,0,1
17,0,258,3,1,0,1
24,0,96,3,1,0,1
21,0,258,3,1,0,1
17,0,96,3,1,0,1
17,0,96,3,1,0,1
25,0,96,3,1,0,1
15,0,96,3,1,0,1
12,0,96,3,1,0,1
18,0,221,2,2,0,0
24,0,71,2,2,0,1
19,0,96,3,1,0,1
11,0,96,3,0,0,1
16,0,152,2,1,0,1
17,0,96,3,1,0,1
17,0,96,3,1,0,1
33,0,141,2,1,0,0
16,0,96,3,1,0,1
18,0,96,3,1,0,1
28,0,242,3,1,0,1
12,0,56,2,1,0,0
14,0,96,3,1,0,1
24,0,96,3,1,0,1
29,0,96,3,2,0,1
19,0,94,2,2,0,1
18,0,96,3,1,0,1
27,0,96,3,1,0,1
17,0,96,3,1,0,1
27,0,136,2,1,0,1
19,0,96,3,1,0,1
31,0,96,3,1,0,0
15,0,96,3,1,0,1
28,0,277,2,1,0,0
27,0,45,3,2,0,0
18,0,96,3,1,0,1
20,0,290,2,2,0,1
42,0,93,2,3,0,1
19,0,96,3,1,0,1
30,0,290,2,1,0,1
19,0,96,3,1,0,1
17,0,258,3,1,0,1
17,0,112,2,1,0,1
11,0,88,2,1,0,0
24,0,274,3,1,0,1
20,0,96,3,1,0,1
12,0,96,3,0,0,1
11,0,175,2,0,0,1
26,0,345,2,2,0,1
22,0,50,2,2,0,1
19,0,96,3,1,0,1
18,0,258,3,1,0,1
20,0,290,2,2,0,1
19,0,150,3,2,0,1
18,0,96,3,2,0,0
19,0,96,3,1,0,1
21,0,345,2,2,0,1
15,0,96,3,1,0,1
23,0,45,3,1,0,1
26,0,170,2,1,0,0
17,0,290,2,1,0,1
24,0,302,4,1,0,1
27,0,96,3,1,0,1
19,0,45,3,1,0,1
18,0,273,5,1,0,0
13,0,335,3,1,0,0
28,0,96,3,1,0,1
19,0,96,3,1,0,1
15,0,96,3,1,0,1
13,0,96,3,0,0,1
17,0,96,3,1,0,1
13,0,139,2,1,0,1
22,0,258,3,1,0,1
21,0,50,2,2,0,1
23,0,258,3,1,0,1
18,0,96,3,1,0,1
12,0,96,3,1,0,1
16,0,123,3,2,0,1
20,0,96,3,1,0,1
23,0,96,3,1,0,1
16,0,96,3,1,0,1
34,0,221,2,1,0,1
26,0,112,2,1,0,1
24,0,96,3,1,0,1
14,0,248,2,1,0,1
17,0,345,2,2,0,1
16,0,150,3,2,0,1
21,0,96,3,1,0,1
31,0,96,3,1,0,1
22,0,346,2,2,0,0
18,0,96,3,1,0,1
15,0,96,3,1,0,1
28,0,345,2,2,0,1
18,0,258,3,1,0,1
16,0,258,3,1,0,1
37,0,96,3,1,0,1
23,0,96,3,1,0,1
17,0,258,3,1,0,1
21,0,96,3,1,0,1
22,0,50,2,2,0,1
20,0,96,3,0,0,0
22,0,96,3,1,0,1
14,0,50,2,2,0,1
19,0,96,3,1,0,1
18,0,112,2,1,0,1
20,0,96,3,1,0,0
14,0,136,2,1,0,1
24,0,328,2,0,0,1
19,0,242,3,1,0,1
26,0,96,3,1,0,1
14,0,82,2,0,0,1
19,0,128,2,1,0,0
27,0,96,3,1,0,0
18,0,116,2,1,0,1
11,0,123,3,1,0,1
20,0,290,2,2,0,1
16,0,78,4,0,0,1
23,0,258,3,1,0,1
37,0,94,2,2,0,1
15,0,96,3,1,0,1
24,0,242,3,1,0,1
17,0,96,3,1,0,1
10,0,96,3,0,0,1
13,0,225,2,1,0,1
11,0,96,3,0,0,1
13,0,249,2,0,0,1
11,0,341,2,1,1,0
28,0,258,3,1,0,1
25,0,96,3,1,0,1
13,0,187,2,2,0,1
34,0,180,2,1,0,1
23,0,96,3,1,0,1
19,0,96,3,0,0,1
20,0,96,3,1,0,1
13,0,96,3,1,0,1
26,0,94,2,2,0,1
19,0,96,3,1,0,0
16,0,96,3,1,0,1
15,0,96,3,1,0,1
25,0,345,2,2,0,1
27,0,96,3,1,0,1
7,0,180,2,0,0,1
15,0,265,2,2,0,1
17,0,96,3,1,0,1
36,0,96,3,1,0,1
16,0,96,3,1,0,1
35,0,94,2,2,0,1
25,0,96,3,1,0,1
19,0,96,3,1,0,1
27,0,96,3,1,0,1
46,0,96,3,3,0,0
14,1,18,3,2,0,1
19,0,150,3,2,0,1
14,0,258,3,1,0,0
13,0,96,3,1,0,1
21,0,96,3,1,0,1
38,0,96,3,1,0,1
18,0,113,3,1,0,1
22,0,150,3,1,0,1
22,0,96,3,1,0,1
25,0,242,3,1,0,1
19,0,187,2,2,0,1
29,0,96,3,1,0,1
18,0,258,3,1,0,1
29,0,96,3,2,0,1
17,0,96,3,1,0,1
22,0,335,3,1,0,1
21,0,258,3,1,0,1
18,0,345,2,2,0,1
15,0,242,3,1,0,1
34,0,96,3,1,0,1
17,0,123,3,2,0,1
45,0,96,3,1,0,1
13,0,183,2,1,0,1
11,0,75,2,1,0,1
25,0,96,3,1,0,1
17,0,326,7,1,0,1
15,0,96,3,1,0,1
31,0,96,3,1,0,1
27,0,96,3,1,0,1
24,0,45,3,1,0,1
47,0,94,2,2,0,1
18,0,45,3,1,0,1
21,0,130,2,1,0,1
18,0,96,3,1,0,1
18,0,176,4,1,0,1
28,0,258,3,1,0,1
16,0,45,3,1,0,1
16,0,136,2,1,0,1
26,0,96,3,1,0,1
12,0,258,3,1,0,1
14,0,258,3,1,0,1
24,0,258,3,1,0,1
27,0,96,3,1,0,0
19,0,75,2,1,0,1
16,0,225,2,1,0,1
12,0,258,3,1,0,1
31,0,96,3,1,0,1
16,0,96,3,1,0,1
15,0,96,3,1,0,1
30,0,91,4,1,0,0
11,0,258,3,1,0,1
38,0,242,3,4,0,0
16,0,96,3,1,0,1
28,0,96,3,1,0,0
76,0,96,3,2,0,0
22,0,96,3,1,0,1
25,0,290,2,2,2,1
14,0,96,3,1,0,1
17,0,136,2,0,0,0
31,0,242,3,1,0,1
14,0,96,3,1,0,1
20,0,96,3,1,0,1
42,0,45,3,1,0,1
22,0,96,3,1,0,1
19,0,96,3,1,0,1
22,0,96,3,1,0,1
19,0,242,3,2,0,0
16,0,337,2,2,0,1
26,0,116,2,1,0,1
23,0,270,2,3,0,1
22,0,96,3,1,0,1
24,0,96,3,1,0,1
16,0,258,3,1,0,1
17,0,96,3,1,0,1
20,0,90,5,1,0,0
16,0,96,3,1,0,1
19,0,96,3,1,0,1
16,0,123,3,1,0,1
24,0,96,3,1,0,1
19,0,112,2,1,0,1
21,0,270,2,1,0,0
19,0,345,2,2,0,1
18,0,96,3,1,0,1
18,0,242,3,1,0,1
9,0,96,3,0,0,1
17,0,96,3,1,0,0
18,0,364,3,1,0,0
18,0,96,3,1,0,1
11,0,258,3,1,0,1
24,0,96,3,1,0,1
17,0,96,3,1,0,1
14,0,82,2,1,0,1
19,0,96,3,1,0,1
14,0,258,3,1,0,1
14,0,242,3,1,0,1
17,0,96,3,1,0,1
17,0,225,2,1,0,1
19,0,345,2,2,0,1
20,0,96,3,1,0,1
22,0,96,3,1,0,1
20,0,96,3,1,0,0
38,0,180,2,2,0,1
30,0,270,2,2,0,1
18,0,256,6,1,0,1
27,0,96,3,1,0,1
15,0,152,2,1,0,1
7,0,180,2,0,0,1
31,0,96,3,1,0,1
23,0,96,3,1,0,0
21,0,96,3,1,0,1
17,0,96,3,0,0,1
17,0,249,2,1,0,1
16,0,65,3,1,0,1
25,0,328,2,0,0,1
22,0,50,2,2,0,1
17,0,84,2,1,0,1
12,0,96,3,1,0,1
47,0,94,2,2,0,0
14,0,94,2,1,0,0
38,0,94,2,1,0,1
20,0,258,3,1,0,1
23,0,96,3,1,0,1
34,0,94,2,1,0,1
15,0,183,2,1,0,0
16,0,96,3,1,0,1
20,0,258,3,1,0,1
31,0,96,3,1,0,1
21,0,96,3,1,0,1
20,0,96,3,2,0,1
20,0,96,3,1,0,1
18,0,258,3,1,0,1
27,0,96,3,1,0,1
32,0,96,3,1,0,1
20,0,96,3,1,0,1
25,0,96,3,1,0,1
31,0,258,3,1,0,1
19,0,96,3,0,0,1
16,0,96,3,1,0,1
20,0,290,2,2,0,1
22,0,141,2,1,0,1
31,0,96,3,1,0,0
28,0,96,3,1,0,1
22,0,96,3,1,0,1
19,0,45,3,1,0,1
17,0,82,2,1,0,1
15,0,187,2,2,0,1
14,0,96,3,1,0,1
15,0,96,3,1,0,1
28,0,45,3,1,0,1
18,0,242,3,1,0,1
20,0,180,2,1,0,1
23,0,258,3,1,0,1
22,0,50,2,2,0,1
18,0,96,3,1,0,1
31,0,237,2,1,0,1
12,0,180,2,1,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,96,3,1,0,1
28,0,96,3,1,0,1
22,0,96,3,1,0,1
11,0,242,3,1,0,1
16,0,96,3,0,0,0
16,0,96,3,1,0,1
28,0,96,3,1,0,1
16,0,325,2,2,0,1
22,0,71,2,2,0,1
13,1,17,3,2,16,1
21,0,96,3,1,0,1
19,0,96,3,1,0,1
16,0,128,2,1,0,1
18,0,96,3,1,0,1
19,0,96,3,1,0,0
15,0,248,2,1,0,1
18,0,258,3,1,0,1
24,0,50,2,2,0,1
18,0,96,3,1,0,1
11,0,136,2,1,0,1
15,0,345,2,2,0,1
15,0,187,2,2,0,1
20,0,96,3,1,0,1
14,0,183,2,1,0,1
9,0,47,3,0,0,1
27,0,96,3,1,0,1
22,0,258,3,1,0,1
10,0,193,2,1,0,1
20,0,96,3,1,0,0
23,0,96,3,1,0,1
15,0,249,2,1,0,1
23,0,96,3,1,0,1
20,0,90,5,1,0,0
34,0,94,2,2,0,1
47,0,94,2,2,0,1
38,0,94,2,1,0,1
11,0,96,3,1,0,1
26,0,93,2,2,0,1
22,0,96,3,1,0,1
10,0,136,2,1,0,1
11,0,93,2,1,0,1
17,0,48,4,1,0,0
30,0,258,3,1,0,1
31,0,94,2,1,0,1
46,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,96,3,1,0,1
26,0,96,3,1,0,1
22,0,96,3,1,0,1
16,0,96,3,1,0,1
31,0,335,3,4,0,0
22,0,50,2,3,0,0
20,0,96,3,1,0,1
18,0,302,4,1,0,0
7,0,180,2,0,0,1
17,0,290,2,2,0,1
13,0,96,3,1,0,1
19,0,75,2,1,0,1
18,0,290,2,1,0,1
17,0,242,3,1,0,1
11,0,96,3,0,0,1
26,0,96,3,1,0,1
19,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,187,2,2,0,1
18,0,96,3,1,0,1
18,0,96,3,0,0,1
14,0,96,3,1,0,1
25,0,96,3,1,0,1
13,0,96,3,1,0,1
19,0,258,3,1,0,1
17,0,96,3,1,0,1
23,0,258,3,1,0,1
29,0,258,3,1,0,1
21,0,96,3,1,0,1
22,0,258,3,1,0,1
74,0,205,4,2,0,1
15,0,208,3,0,0,1
26,0,45,3,1,0,1
28,0,96,3,1,0,1
19,0,258,3,1,0,1
17,0,96,3,1,0,1
13,0,367,2,2,0,1
22,0,258,3,1,0,1
24,0,346,2,1,0,1
26,0,364,3,1,0,0
10,0,96,3,0,0,1
11,0,110,2,0,0,1
20,0,128,2,1,0,1
14,0,56,2,1,0,1
18,0,96,3,1,0,0
20,0,345,2,2,0,1
17,0,298,2,2,0,1
22,0,50,2,3,0,1
13,0,96,3,1,0,1
73,0,205,4,2,0,1
32,0,96,3,1,0,1
14,0,96,3,1,0,1
17,0,96,3,1,0,1
13,0,325,2,2,0,1
25,0,282,2,2,0,1
45,0,337,2,1,0,1
21,0,258,3,1,0,1
14,0,96,3,0,0,1
17,0,187,2,2,0,1
30,0,71,2,2,0,1
27,0,96,3,1,0,0
20,0,96,3,1,0,1
18,0,290,2,0,0,1
32,0,255,3,2,0,1
19,0,364,3,1,0,0
20,0,300,4,2,0,1
40,0,113,3,2,0,0
22,0,96,3,1,0,1
27,0,93,2,2,0,1
28,0,96,3,1,0,1
23,0,45,3,1,0,1
19,0,112,2,1,0,1
16,0,258,3,1,0,0
15,0,346,2,1,0,1
12,0,258,3,1,0,1
20,0,258,3,1,0,1
24,0,71,2,3,0,1
33,0,258,3,1,0,1
20,0,127,2,1,0,1
16,0,161,2,1,0,1
16,0,96,3,1,0,1
25,0,96,3,1,0,1
15,0,50,2,2,0,1
24,0,290,2,1,0,1
11,0,96,3,0,0,1
25,0,248,2,3,0,0
20,0,96,3,1,0,1
19,0,242,3,1,0,1
16,0,96,3,1,0,1
27,0,96,3,1,0,1
18,0,96,3,1,0,1
39,0,180,2,1,0,1
17,0,96,3,1,0,1
21,0,96,3,1,0,1
18,0,113,3,1,0,1
15,0,345,2,2,0,1
14,0,258,3,1,0,1
31,0,335,3,4,0,0
15,0,136,2,1,0,1
17,0,225,2,1,0,1
21,0,175,2,1,0,1
19,0,65,3,1,0,1
24,0,96,3,1,0,1
20,0,50,2,2,0,1
21,0,96,3,1,0,1
20,0,242,3,1,0,1
18,0,96,3,1,0,1
23,0,96,3,1,0,1
25,0,258,3,1,0,1
21,0,96,3,1,0,1
21,0,258,3,1,0,1
16,0,96,3,1,0,0
37,0,94,2,1,0,1
36,0,335,3,3,0,1
15,0,96,3,1,0,1
21,0,82,2,1,0,1
20,0,258,3,1,0,1
14,0,242,3,1,0,1
14,0,345,2,2,0,1
14,0,345,2,2,0,1
17,0,96,3,1,0,1
17,0,242,3,1,0,1
17,0,96,3,1,0,1
15,0,345,2,2,0,1
23,0,96,3,1,0,1
15,0,96,3,1,0,1
40,0,96,3,1,0,1
25,0,94,2,2,0,1
21,0,96,3,1,0,0
40,0,45,3,2,0,1
17,0,96,3,1,0,1
21,0,96,3,1,0,0
20,0,91,4,1,0,1
16,0,96,3,1,0,0
12,0,106,2,1,0,1
14,0,96,3,1,0,1
20,0,96,3,1,0,1
17,0,258,3,1,0,1
18,0,75,2,1,0,1
29,0,96,3,2,0,1
15,0,298,2,2,0,1
13,0,351,3,1,0,0
17,0,96,3,1,0,1
14,0,96,3,0,0,1
46,0,96,3,4,0,0
16,0,170,2,2,0,1
22,0,258,3,1,0,1
23,0,96,3,1,0,1
18,0,171,2,1,0,1
28,0,96,3,2,0,0
21,0,296,2,1,0,1
21,0,258,3,1,0,1
15,0,242,3,1,0,0
21,0,96,3,1,0,1
31,0,96,3,1,0,1
18,0,176,4,0,0,0
13,0,96,3,1,0,1
18,0,96,3,1,0,1
14,0,94,2,1,0,0
26,0,96,3,1,0,1
20,0,45,3,1,0,1
27,0,96,3,1,0,1
20,0,128,2,1,0,1
18,0,175,2,1,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,1
27,0,45,3,1,0,1
22,0,96,3,1,0,1
19,0,45,3,1,0,1
18,0,290,2,2,0,1
28,0,287,2,1,0,1
13,0,130,2,1,0,1
18,0,113,3,1,0,1
16,0,96,3,1,0,1
21,0,96,3,1,0,1
17,0,96,3,1,0,1
22,0,302,4,1,0,1
15,0,96,3,1,0,1
23,0,96,3,2,0,0
25,0,302,4,1,0,1
33,0,345,2,2,0,1
23,0,96,3,1,0,1
28,0,96,3,1,0,1
16,0,96,3,0,0,1
74,0,205,4,2,0,1
27,0,96,3,1,0,1
20,0,258,3,1,0,1
15,0,258,3,1,0,1
19,0,96,3,1,0,1
18,0,96,3,1,0,1
21,0,225,2,1,0,1
11,0,43,2,1,0,1
15,0,35,2,0,0,0
15,0,73,2,1,0,1
25,0,96,3,1,0,1
26,0,71,2,1,0,1
25,0,96,3,1,0,1
12,0,223,3,1,0,1
16,0,96,3,1,0,1
10,0,75,2,1,0,1
23,0,96,3,1,0,1
21,0,290,2,3,0,1
15,0,96,3,1,0,1
20,0,161,2,2,0,1
21,0,166,2,1,0,1
27,0,96,3,1,0,0
10,0,60,2,1,0,1
17,0,364,3,1,0,0
18,0,96,3,1,0,1
27,0,96,3,1,0,1
25,0,96,3,1,0,1
22,0,96,3,1,0,1
23,0,258,3,1,0,1
16,0,131,7,0,0,1
14,0,110,2,1,0,1
14,0,249,2,1,0,1
20,0,187,2,1,0,1
12,0,96,3,0,0,1
19,0,96,3,1,0,1
19,0,270,2,1,0,1
30,0,96,3,1,0,1
