"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle"
21,0,96,3,1,0,0
20,0,112,2,1,0,1
37,0,302,4,1,0,1
38,0,302,4,1,0,1
24,0,96,3,1,0,1
26,0,337,2,2,0,1
18,0,45,3,1,0,1
10,0,33,2,1,0,1
15,0,96,3,1,0,1
18,0,96,3,1,0,1
28,0,96,3,1,0,1
29,0,45,3,1,0,1
37,0,302,4,1,0,1
31,0,94,2,2,0,0
23,0,258,3,1,0,1
19,0,96,3,1,0,1
23,0,270,2,2,0,1
16,0,96,3,1,0,1
17,0,96,3,1,0,1
41,0,96,3,1,0,1
19,0,96,3,0,0,1
23,0,96,3,1,0,1
39,0,45,3,1,0,1
21,0,93,2,2,0,0
14,0,96,3,1,0,1
35,0,290,2,1,0,1
19,0,96,3,1,0,1
27,0,96,3,1,0,1
14,0,237,2,0,0,1
22,0,96,3,1,0,1
15,0,96,3,1,0,1
19,0,96,3,1,0,1
20,0,290,2,2,0,1
20,0,128,2,1,0,1
17,0,258,3,1,0,1
16,0,359,4,1,1,1
7,0,180,2,0,0,1
22,0,96,3,1,0,1
13,0,180,2,1,0,0
13,0,335,3,1,0,1
20,0,96,3,1,0,1
22,0,50,2,2,0,1
32,0,45,3,1,0,1
14,0,96,3,1,0,1
25,0,96,3,1,0,1
16,0,248,2,1,0,1
74,0,205,4,2,0,1
25,0,345,2,2,0,1
42,0,96,3,1,0,1
16,0,96,3,1,0,1
26,0,258,3,1,0,1
16,0,335,3,1,0,1
24,0,96,3,1,0,1
19,0,127,2,1,0,1
17,0,258,3,1,0,1
21,0,296,2,1,0,0
27,0,258,3,1,0,1
11,0,242,3,0,0,0
32,0,96,3,1,0,1
24,0,96,3,1,0,1
24,0,50,2,2,0,1
26,0,213,2,1,0,1
23,0,96,3,1,0,1
19,0,96,3,1,0,0
21,0,170,2,1,0,0
35,0,96,3,1,0,0
53,0,261,4,1,0,1
29,0,258,3,1,0,1
16,0,96,3,1,0,1
15,0,180,2,1,0,1
28,0,96,3,1,0,1
25,0,96,3,1,0,1
19,0,96,3,1,0,1
24,0,96,3,1,0,1
18,0,175,2,2,0,1
20,0,96,3,1,0,1
25,0,96,3,1,0,1
23,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,258,3,1,0,0
20,0,187,2,2,0,1
32,0,96,3,1,0,1
16,0,96,3,1,0,1
18,0,211,2,1,0,1
13,0,96,3,1,0,1
15,0,96,3,1,0,1
33,0,258,3,1,0,1
29,0,290,2,2,0,1
27,0,45,3,1,0,1
15,0,96,3,1,0,1
36,0,96,3,1,0,1
33,0,96,3,1,0,1
22,0,258,3,1,0,1
15,0,96,3,1,0,0
14,0,242,3,1,0,1
13,0,136,2,1,0,1
22,0,96,3,1,0,0
24,0,96,3,1,0,0
31,0,96,3,1,0,1
24,0,96,3,1,0,1
18,0,248,2,1,0,1
13,0,96,3,1,0,1
14,0,94,2,1,0,1
20,0,96,3,1,0,1
26,0,96,3,1,0,1
6,0,216,2,0,0,1
15,0,180,2,1,0,1
20,0,96,3,1,0,1
19,0,96,3,1,0,1
19,0,345,2,2,0,1
22,0,249,2,1,0,1
27,0,180,2,2,0,0
15,0,96,3,1,0,0
21,0,258,3,1,0,1
26,0,128,2,1,0,1
21,0,345,2,2,0,1
14,0,188,2,2,0,1
23,0,345,2,2,0,1
19,0,279,2,2,0,1
19,0,258,3,1,0,1
17,0,258,3,1,0,1
21,0,96,3,1,0,1
19,0,96,3,1,0,1
15,0,154,5,1,0,1
18,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,96,3,1,0,1
14,0,96,3,1,0,1
18,0,96,3,1,0,0
12,0,150,3,1,0,1
17,0,96,3,1,0,1
20,0,96,3,1,0,0
15,0,96,3,1,0,1
36,0,242,3,4,0,0
20,0,96,3,1,0,1
18,0,96,3,1,0,1
18,0,96,3,1,0,1
10,0,123,3,1,0,1
36,0,96,3,1,0,1
17,0,187,2,1,0,1
28,0,96,3,1,0,1
25,0,79,3,1,0,1
16,0,359,4,1,0,1
12,0,96,3,1,0,1
15,0,96,3,1,0,1
13,0,290,2,1,0,1
16,0,94,2,2,0,1
22,0,96,3,1,0,1
31,0,96,3,1,0,1
20,0,150,3,1,0,1
13,0,258,3,1,0,1
19,0,96,3,1,0,1
14,0,96,3,1,0,1
33,0,258,3,2,0,0
15,0,96,3,1,0,1
32,0,45,3,1,0,1
24,0,96,3,1,0,1
23,0,96,3,1,0,1
18,0,96,3,1,0,1
26,0,45,3,1,0,1
18,0,96,3,1,0,1
15,0,96,3,0,0,1
29,0,96,3,1,0,1
30,0,96,3,1,0,1
19,0,96,3,1,0,1
14,0,93,2,2,0,1
20,0,290,2,2,0,1
22,0,345,2,2,0,1
15,0,50,2,2,0,1
16,0,367,2,1,0,0
17,0,96,3,2,0,0
27,0,112,2,1,0,1
18,0,258,3,1,0,1
17,0,96,3,1,0,1
28,0,112,2,1,0,1
19,0,345,2,2,0,1
25,0,258,3,1,0,1
21,0,96,3,1,0,1
22,0,96,3,1,0,1
15,0,82,2,1,0,1
29,0,96,3,1,0,1
18,0,96,3,1,0,1
16,0,96,3,1,0,1
35,0,96,3,2,0,1
21,0,258,3,2,0,0
25,0,94,2,2,0,1
19,0,96,3,1,0,1
19,0,112,2,1,0,1
13,1,4,3,2,15,1
19,0,110,2,1,0,1
25,0,345,2,3,0,1
73,0,205,4,2,0,0
15,0,96,3,1,0,1
16,0,127,2,1,0,1
29,0,96,3,1,0,1
19,0,96,3,1,0,1
14,0,110,2,1,0,1
16,0,258,3,1,0,1
21,0,123,3,2,0,1
21,0,187,2,1,0,1
28,0,287,2,1,0,1
26,0,96,3,0,0,0
20,0,258,3,1,0,1
52,0,96,3,4,0,0
19,0,96,3,1,0,1
7,0,180,2,0,0,0
25,0,270,2,1,0,1
28,0,45,3,1,0,1
52,0,335,3,5,0,1
17,0,82,2,1,0,1
15,0,112,2,1,0,1
14,0,96,3,1,0,1
28,0,50,2,2,0,1
19,0,96,3,1,0,1
11,0,96,3,0,0,1
22,0,258,3,1,0,1
29,0,96,3,1,0,1
18,0,183,2,1,0,1
20,0,50,2,2,0,1
30,0,364,3,1,0,1
50,0,96,3,5,0,1
17,0,150,3,1,0,1
23,0,96,3,1,0,1
14,0,127,2,1,0,1
16,0,96,3,1,0,1
25,0,96,3,1,0,1
22,0,96,3,1,0,0
14,0,290,2,1,0,1
15,0,335,3,1,0,0
22,0,50,2,2,0,1
13,0,187,2,1,0,1
21,0,303,2,1,0,1
17,0,112,2,1,0,1
23,0,50,2,2,0,1
14,0,96,3,1,0,1
11,0,130,2,1,0,1
19,0,367,2,2,0,1
22,0,71,2,2,0,1
29,0,96,3,1,0,1
21,0,96,3,0,0,1
23,0,96,3,1,0,1
16,0,248,2,1,0,1
19,0,96,3,1,0,1
41,0,96,3,1,0,1
38,0,45,3,1,0,1
31,0,345,2,2,0,1
16,0,96,3,1,0,1
19,0,153,2,1,0,1
26,0,96,3,1,0,1
16,0,96,3,1,0,1
18,0,96,3,1,0,1
16,0,258,3,1,0,1
16,0,116,2,1,0,0
34,0,96,3,2,0,0
16,0,96,3,1,0,1
19,0,328,2,1,0,0
30,0,96,3,1,0,1
17,0,338,6,1,0,1
18,0,96,3,1,0,1
17,0,96,3,1,0,1
17,0,96,3,1,0,1
17,0,71,2,2,0,1
14,0,116,2,1,0,1
17,0,258,3,1,0,1
15,0,96,3,1,0,1
22,0,96,3,1,0,1
15,0,96,3,1,0,0
23,0,258,3,1,0,1
13,0,180,2,1,0,1
37,0,96,3,1,0,1
31,0,96,3,2,0,0
26,0,96,3,1,0,1
13,0,96,3,0,0,1
16,0,96,3,1,0,1
45,0,301,2,1,0,1
15,0,96,3,1,0,1
12,0,346,2,1,0,1
10,0,276,2,1,0,1
13,0,296,2,1,0,1
22,0,96,3,2,0,1
15,0,80,2,1,0,1
16,0,96,3,1,0,1
28,0,270,2,1,0,1
28,0,96,3,2,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,1
25,0,96,3,2,0,1
11,0,96,3,1,0,1
15,0,96,3,0,0,1
28,0,96,3,1,0,1
14,0,65,3,0,0,1
23,0,96,3,1,0,1
16,0,248,2,1,0,1
43,0,300,4,4,0,0
18,0,112,2,1,0,1
17,0,96,3,1,0,1
16,0,96,3,1,0,1
11,0,93,2,1,0,1
18,0,258,3,1,0,1
21,0,187,2,2,0,1
19,0,96,3,1,0,1
22,0,96,3,1,0,1
22,0,150,3,1,0,1
22,0,96,3,1,0,1
20,0,96,3,1,0,1
17,0,345,2,2,0,1
29,0,50,2,2,0,1
24,0,96,3,1,0,1
30,0,96,3,1,0,1
20,0,123,3,2,0,1
18,0,96,3,1,0,0
17,0,96,3,1,0,1
17,0,96,3,1,0,1
17,0,253,2,2,0,1
32,0,96,3,1,0,1
21,0,258,3,1,0,1
20,0,96,3,1,0,1
17,0,346,2,1,0,0
18,0,112,2,1,0,1
22,0,96,3,0,0,1
17,0,82,2,1,0,1
33,0,94,2,2,0,1
19,0,300,4,2,0,1
17,0,183,2,1,0,1
22,0,312,6,1,0,0
19,0,96,3,1,0,1
30,0,96,3,1,0,1
13,0,96,3,1,0,0
22,0,187,2,2,0,1
16,0,96,3,1,0,1
27,0,96,3,1,0,1
31,0,112,2,2,0,1
17,0,71,2,2,0,1
13,0,261,4,0,0,1
13,0,96,3,0,0,1
21,0,258,3,2,0,0
26,0,96,3,1,0,1
15,0,183,2,2,0,1
21,0,258,3,1,0,1
18,0,96,3,1,0,1
28,0,96,3,2,0,0
20,0,96,3,1,0,1
24,0,96,3,1,0,1
19,0,325,2,2,0,1
17,0,96,3,1,0,1
29,0,96,3,1,0,1
17,0,364,3,1,0,1
20,0,96,3,1,0,1
15,0,96,3,1,0,1
15,0,96,3,1,0,1
15,0,96,3,1,0,1
25,0,112,2,1,0,1
30,0,45,3,1,0,1
19,0,45,3,1,0,1
37,0,96,3,1,0,1
26,0,96,3,1,0,1
17,0,345,2,2,0,1
10,0,289,2,1,0,1
16,0,96,3,1,0,1
23,0,139,2,1,0,1
14,0,96,3,1,0,1
7,0,180,2,0,0,0
14,0,96,3,1,0,1
27,0,96,3,1,0,1
31,0,96,3,1,0,1
28,0,71,2,2,0,1
20,0,96,3,1,0,0
14,0,82,2,1,0,1
19,0,96,3,0,0,0
20,0,96,3,1,0,1
26,0,96,3,1,0,1
17,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,258,3,1,0,1
21,0,96,3,0,0,1
20,0,258,3,1,0,1
21,0,96,3,1,0,1
22,0,45,3,1,0,1
21,0,258,3,1,0,1
15,0,127,2,1,0,0
15,0,96,3,2,0,0
19,0,96,3,1,0,1
33,0,75,2,1,0,1
15,0,110,2,1,0,1
18,0,96,3,1,0,1
21,0,150,3,2,0,1
13,0,176,4,1,0,1
29,0,180,2,1,0,1
18,0,96,3,1,0,0
18,0,96,3,1,0,1
17,0,337,2,2,0,0
22,0,258,3,1,0,1
18,0,96,3,1,0,1
23,0,266,2,1,0,1
24,0,96,3,1,0,1
12,0,139,2,1,0,1
13,0,258,3,1,0,1
38,0,96,3,3,0,1
19,0,96,3,1,0,1
15,0,301,2,1,0,1
16,0,96,3,1,0,1
73,0,205,4,2,0,0
13,0,96,3,0,0,1
25,0,96,3,1,0,1
28,0,96,3,1,0,1
19,0,270,2,2,0,0
34,0,170,2,3,0,1
15,0,82,2,1,0,1
29,0,258,3,1,0,1
14,0,221,2,1,0,0
31,0,94,2,2,0,1
28,0,302,4,1,0,1
18,0,243,7,1,0,1
15,0,258,3,1,0,1
19,0,96,3,1,0,1
15,0,258,3,1,0,1
30,0,96,3,1,0,1
22,0,96,3,1,0,1
20,0,96,3,1,0,1
28,0,96,3,1,0,1
24,0,96,3,1,0,1
22,0,123,3,1,0,1
24,0,96,3,1,0,1
17,0,96,3,1,0,1
21,0,171,2,1,0,1
17,0,258,3,1,0,1
11,0,96,3,0,0,0
36,0,45,3,1,0,1
12,0,296,2,1,0,1
13,0,242,3,1,0,1
17,0,258,3,1,0,1
12,0,96,3,0,0,1
19,0,96,3,1,0,1
13,0,93,2,2,0,1
15,0,345,2,2,0,1
14,0,46,2,2,0,1
20,0,96,3,1,0,1
19,0,96,3,0,0,1
20,0,345,2,2,0,1
20,0,90,5,1,0,0
17,0,343,2,2,0,1
28,0,96,3,1,0,1
15,0,96,3,1,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,1
21,0,183,2,1,0,1
15,0,96,3,1,0,0
12,0,96,3,1,0,1
18,0,302,4,1,0,1
55,0,335,3,3,12,1
24,0,89,5,0,0,1
28,0,96,3,1,0,1
28,0,343,2,1,0,1
18,0,112,2,1,0,1
27,0,258,3,1,0,1
20,0,96,3,2,0,1
22,0,96,3,1,0,0
27,0,96,3,1,0,1
15,0,96,3,1,0,1
21,0,96,3,1,0,1
18,0,96,3,1,0,1
19,0,300,4,1,0,1
22,0,96,3,1,0,1
16,0,136,2,1,0,1
14,0,96,3,1,0,1
20,0,96,3,1,0,1
22,0,96,3,1,0,1
14,0,128,2,1,0,1
12,0,96,3,1,0,1
23,0,335,3,1,0,1
18,0,123,3,2,0,1
13,0,258,3,1,0,1
19,0,137,3,2,0,1
9,0,124,2,1,0,1
12,0,221,2,1,0,1
17,0,96,3,1,0,1
15,0,96,3,2,0,0
22,0,96,3,1,0,1
13,0,96,3,0,0,1
31,0,96,3,1,0,1
20,0,90,5,1,0,0
32,0,45,3,1,0,1
6,0,195,2,0,0,0
13,0,364,3,0,0,0
20,0,96,3,1,0,1
25,0,302,4,1,0,1
15,0,258,3,1,0,1
15,0,258,3,1,0,1
23,0,96,3,1,0,1
11,0,299,2,1,0,1
28,0,96,3,1,0,0
15,0,175,2,2,0,1
20,0,242,3,1,0,1
25,0,96,3,1,0,1
16,0,96,3,1,0,1
15,0,96,3,2,0,1
35,0,96,3,1,0,1
17,0,221,2,1,0,1
26,0,96,3,1,0,1
20,0,96,3,1,0,0
26,0,96,3,1,0,1
12,0,258,3,1,0,1
17,0,258,3,1,0,1
27,0,345,2,2,0,1
27,0,302,4,1,0,0
15,0,364,3,1,0,1
22,0,96,3,1,0,1
21,0,96,3,1,0,1
19,0,96,3,1,0,1
25,0,96,3,1,0,1
10,0,68,2,1,0,0
22,0,223,3,3,0,1
19,0,335,3,1,0,1
30,0,258,3,1,0,1
27,0,96,3,1,0,1
19,0,96,3,0,0,0
18,0,96,3,1,0,1
29,0,258,3,1,0,1
17,0,96,3,1,0,1
20,0,96,3,1,0,1
26,0,96,3,1,0,1
76,0,96,3,2,0,0
31,0,96,3,1,0,0
18,0,45,3,1,0,1
19,0,221,2,1,0,0
66,0,94,2,1,0,1
18,0,96,3,1,0,1
40,0,113,3,2,0,0
24,0,69,4,1,0,1
27,0,90,5,2,0,0
20,0,96,3,1,0,1
11,0,45,3,0,0,1
36,0,96,3,1,0,1
15,0,128,2,1,0,1
40,0,71,2,2,0,0
11,0,153,2,1,0,1
26,0,180,2,1,0,1
18,0,96,3,1,0,1
33,0,93,2,2,0,1
20,0,242,3,1,0,1
40,0,94,2,2,0,1
18,0,45,3,1,0,1
17,0,96,3,1,0,1
18,0,270,2,2,0,0
24,0,96,3,1,0,0
19,0,96,3,1,0,0
11,0,180,2,0,0,1
21,0,96,3,1,0,1
16,0,96,3,1,0,0
20,0,96,3,1,0,1
27,0,96,3,1,0,1
17,0,127,2,1,0,1
49,0,94,2,2,0,1
19,0,96,3,1,0,1
12,0,39,2,1,0,1
18,0,96,3,1,0,1
13,0,301,2,1,0,1
18,0,96,3,1,0,1
15,0,96,3,1,0,1
26,0,96,3,1,0,1
20,0,90,5,1,0,0
18,0,96,3,0,4,1
37,0,180,2,1,0,0
47,0,94,2,2,0,1
20,0,94,2,1,0,0
18,0,225,2,1,0,1
11,0,96,3,0,0,0
16,0,96,3,1,0,1
28,0,96,3,1,0,1
22,0,96,3,1,0,1
14,0,128,2,1,0,1
28,0,96,3,0,0,0
24,0,71,2,2,0,1
16,0,96,3,1,0,1
25,0,71,2,2,0,1
35,0,113,3,2,0,0
28,0,96,3,1,0,1
26,0,96,3,1,0,0
23,0,96,3,1,0,1
11,0,49,2,0,0,1
15,0,258,3,1,0,1
22,0,96,3,1,0,1
18,0,343,2,2,0,1
19,0,96,3,1,0,1
16,0,96,3,1,0,1
18,0,343,2,2,0,0
18,0,150,3,1,0,1
14,0,226,2,2,0,1
