"HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
1,1,0,0,0,0,46,10,1
1,0,0,1,0,0,14,2,1
0,1,0,0,0,0,3,0,1
1,1,1,0,0,0,4,25,1
1,1,0,0,1,0,25,8,1
1,1,1,0,0,0,25,0,1
0,1,0,1,1,0,0,2,1
0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,36,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
1,0,0,1,0,1,8,0,1
1,1,0,1,0,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3,18,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,5,4,1
1,1,0,1,0,0,7,6,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,10,1,1
1,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,0,1
1,0,0,0,1,0,4,0,1
0,1,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,2,4,1
1,0,0,0,0,0,18,0,1
1,1,1,1,1,0,3,0,1
1,0,0,0,0,0,15,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,7,5,1
1,1,1,1,0,0,13,86,1
0,0,0,0,0,0,7,0,1
0,1,0,0,1,0,26,1,1
1,1,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,3,1
0,1,0,0,0,0,1,0,0
1,1,1,0,0,0,4,2,1
0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,0,1
1,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,9,8,1
0,0,0,1,0,0,1,0,0
0,1,0,0,1,0,31,0,1
1,0,0,0,0,0,17,0,1
1,0,0,1,1,0,2,0,1
0,0,0,0,1,0,8,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,4,1
1,0,0,0,1,1,28,10,1
0,0,0,1,1,1,2,0,1
1,1,1,0,0,0,5,4,1
1,1,0,1,1,0,1,0,1
1,0,0,0,1,0,4,0,1
1,1,0,0,0,0,19,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,20,5,1
1,0,0,0,0,0,11,2,1
1,1,1,0,0,0,3,2,1
1,1,0,0,0,0,18,1,1
0,1,0,0,0,0,13,0,1
1,0,0,1,1,0,1,1,0
1,1,0,0,0,0,9,23,1
0,0,0,0,0,0,2,0,1
1,1,0,0,0,0,4,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,2,1
0,0,0,0,0,0,1,0,1
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,5,0,1
1,1,0,0,0,0,4,0,1
0,0,0,0,0,0,14,2,1
1,1,0,1,1,0,17,0,1
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,5,0,0
0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,4,4,1
1,1,0,0,0,0,3,1,1
1,0,0,1,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,9,2,1
1,1,0,0,1,0,4,1,1
0,1,0,0,1,0,24,0,1
1,1,0,0,1,0,7,1,1
0,1,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,10,3,1
1,0,0,0,0,0,2,1,1
1,1,0,1,0,0,6,0,1
1,1,0,0,0,0,6,0,1
1,1,0,0,0,0,4,1,1
1,0,1,0,0,0,1,0,0
1,1,0,0,1,0,4,0,1
1,1,0,0,0,0,5,2,1
1,0,0,0,0,0,31,1,1
1,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0
1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0
1,1,0,1,0,0,2,0,1
1,1,0,0,0,0,10,3,1
1,1,0,0,0,0,8,0,1
0,0,0,0,0,0,1,0,1
1,1,1,1,1,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,31,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,0,1
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,5,475,1
0,1,0,0,1,0,9,4,1
0,1,0,0,0,0,24,7,1
0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,2,0,1
1,0,0,0,1,0,17,7,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,37,1,1
1,1,0,1,0,0,5,5,1
1,1,0,0,1,0,1,0,1
1,0,0,1,0,1,4,0,1
1,1,0,0,1,0,3,0,1
0,1,0,0,0,0,18,1,1
0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,26,0,1
1,0,0,1,1,0,5,0,1
1,1,0,0,0,0,11,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,15,9,1
0,0,0,1,0,0,1,1,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,6,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,4,0,1
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,9,27,1
1,1,0,0,1,0,6,4,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,36,3,1
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,6,6,1
0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,1
0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,10,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,7,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,11,0,1
1,1,0,1,0,0,5,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,6,1,1
0,0,0,0,0,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,1,0,1,1,0,2,1,0
1,0,1,0,1,0,14,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,9,4,1
1,1,0,0,0,0,5,5,1
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,2,2,0
1,1,1,1,1,0,4,0,1
0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,26,1,1
0,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,13,1
0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,32,2,1
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,0,1
1,1,0,0,0,0,2,0,0
0,0,0,1,0,0,1,0,1
1,1,0,0,0,0,8,0,1
0,0,0,0,0,0,9,0,1
1,1,1,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,4,0,1
1,1,0,0,0,0,16,12,1
0,0,0,0,1,0,1,0,1
1,1,0,0,0,0,6,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,4,0,1
0,0,0,0,1,0,4,1,1
1,0,1,1,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,19,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,15,0,1
1,1,0,0,1,0,1,0,1
1,0,0,0,0,0,4,0,1
1,0,0,0,1,0,3,0,1
1,0,0,0,1,0,3,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,5,1
1,0,0,0,0,0,9,1,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,4,3,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,6,1
1,1,0,0,0,0,5,0,1
0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,1
0,0,0,0,1,0,2,0,1
1,1,0,0,0,0,5,1,1
1,1,0,0,1,0,11,0,1
0,0,0,1,0,0,1,0,1
1,1,1,0,0,0,20,25,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,3,1
0,0,0,0,0,0,2,0,0
1,1,0,0,1,0,18,4,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,11,0,1
1,1,0,0,0,0,4,0,1
1,0,0,1,0,0,25,0,1
1,1,0,0,1,0,0,0,1
0,1,0,0,0,0,3,7,1
0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,9,10,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,21,0
1,1,0,0,0,0,11,0,1
1,1,0,0,0,0,6,2,1
1,1,0,1,1,0,2,10,1
0,1,0,0,1,0,35,0,1
1,0,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,10,7,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,2,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,28,2,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,15,0,1
1,1,0,1,1,0,6,4,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,0,1
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,16,0,1
1,0,0,0,1,0,2,0,1
0,1,0,0,0,0,24,9,1
1,1,1,0,1,0,16,3,1
1,0,1,0,0,0,27,1,1
1,1,0,0,1,0,3,0,1
1,0,0,0,0,0,11,0,1
1,1,0,0,1,0,41,7,1
1,1,0,1,1,0,7,0,1
0,1,1,0,1,0,9,3,1
0,1,0,1,1,0,7,0,1
0,1,0,0,1,0,5,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,29,0,1
1,1,1,0,1,0,5,18,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,2,1
1,1,0,1,1,0,2,0,1
1,1,0,0,0,0,10,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,18,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,20,0,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,22,3,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,19,12,1
0,0,1,0,0,0,2,0,0
0,0,0,0,1,0,0,0,0
1,1,0,0,1,0,6,2,1
0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,16,1,1
1,1,0,0,0,0,49,3,1
0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,8,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,2,0
0,1,0,0,0,0,1,0,0
1,0,1,0,0,0,12,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,40,3,1
1,0,0,0,0,0,7,1,1
1,1,0,0,0,0,16,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,7,1,1
1,1,1,0,1,0,5,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,7,1,1
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,30,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,24,0,1
1,1,0,1,1,0,0,0,1
1,1,0,0,0,0,13,10,1
0,0,0,0,0,0,2,0,1
1,1,0,0,0,0,0,0,1
0,0,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,5,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1
1,1,0,0,0,0,18,2,1
0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,2,0,0
0,1,0,0,1,0,8,12,1
1,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,4,0,0
1,1,1,1,1,0,14,61,1
1,0,0,0,0,0,18,2,1
0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,2,0,1
1,0,1,0,1,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,0,0
1,1,1,0,0,0,26,6,1
1,1,1,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,5,0,1
1,0,0,0,1,0,1,0,1
1,1,0,0,0,0,19,5,1
0,0,0,0,0,0,1,13,1
1,1,0,0,0,0,15,1,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,6,9,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,1
0,0,0,0,0,0,7,5,1
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,1
1,1,0,1,1,0,52,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,1
1,1,0,0,1,0,8,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,5,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,2,1
1,1,0,0,0,0,6,0,1
1,1,0,0,0,0,15,0,1
0,1,0,0,0,0,2,2,1
1,1,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,1,0,0,1,0,4,1,1
0,0,0,0,1,0,2,0,1
0,1,0,0,0,0,4,0,1
0,0,0,0,0,0,8,0,1
1,0,0,0,1,0,3,1,1
0,0,0,0,0,0,9,1,1
0,0,0,0,0,0,10,11,1
1,1,0,0,0,0,6,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,8,8,1
1,1,0,0,0,0,4,0,1
1,1,0,0,0,0,14,5,1
1,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,4,0,1
1,1,0,1,1,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,2,3,1
1,1,1,1,1,0,20,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,11,2,1
1,1,0,0,0,0,6,5,1
1,0,0,0,0,0,19,0,1
1,1,0,0,0,0,38,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,10,0,1
0,1,0,1,0,0,38,14,1
0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,2,0,0
1,1,0,0,0,0,29,1,1
1,0,0,0,0,0,6,1,1
1,1,0,0,0,0,2,1,1
1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,2,1
0,0,0,0,0,0,4,0,1
1,1,0,0,0,0,2,1,1
0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
1,1,1,1,1,0,8,28,1
1,1,1,1,1,0,4,12,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,7,4,1
1,1,0,0,1,0,7,0,1
0,1,0,0,0,0,17,0,1
1,1,0,0,1,0,3,5,1
1,1,0,0,0,0,7,2,1
1,0,0,0,0,0,3,0,1
1,0,0,1,1,0,4,3,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,1
0,1,0,0,0,0,8,1,1
1,1,0,0,1,0,17,4,1
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,0
0,0,0,0,0,0,3,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,7,1
0,0,0,1,0,0,0,0,0
1,1,0,1,0,0,31,1,1
1,1,1,1,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,0,1
1,0,0,1,1,0,9,1,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,45,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1
1,1,1,1,1,0,3,1,1
0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,8,4,1
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,13,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,17,12,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1
1,1,1,0,1,0,0,7,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,26,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,5,0,1
1,1,0,0,0,0,3,0,1
1,1,0,0,1,0,5,0,1
1,1,0,0,0,0,12,0,1
0,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3,0,1
0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,7,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,64,4,1
1,1,0,0,1,0,5,1,1
1,1,0,0,1,0,20,3,1
1,1,0,1,1,0,76,2,1
1,0,0,0,1,0,51,5,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,37,2,1
1,1,0,0,0,0,18,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,9,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,8,0,1
1,1,0,0,1,0,6,5,1
0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,3,2,1
0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,6,0,1
0,0,0,0,0,0,1,0,0
1,1,0,0,1,1,27,3,1
1,1,0,0,0,0,15,1,1
1,1,0,0,0,0,5,0,1
1,1,0,0,0,0,7,0,1
0,0,0,0,0,0,14,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,12,1,1
1,0,0,0,1,0,16,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,28,5,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,2,1,1
1,1,1,0,1,0,7,2,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,13,2,1
1,1,1,0,0,0,7,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,8,1,1
1,1,0,0,0,0,5,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,18,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
1,1,0,0,1,0,22,2,1
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,67,8,1
1,1,0,1,0,0,1,0,1
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,14,0,1
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,10,0,1
1,1,0,0,1,0,5,0,1
1,1,0,0,1,0,14,3,1
0,1,1,0,0,0,11,7,1
1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,32,1,1
1,1,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,11,2,1
0,0,0,0,0,0,3,0,1
1,1,0,0,0,0,10,2,1
1,0,0,0,0,0,14,39,1
1,1,0,0,0,0,7,0,1
1,1,0,0,0,0,6,2,1
1,1,0,1,1,0,8,0,1
1,1,0,1,0,0,3,0,1
1,0,0,0,1,0,1,6,1
1,1,0,1,0,0,14,10,1
1,1,0,0,1,0,14,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,2,14,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,11,2,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,6,0,1
0,0,0,0,0,0,6,2,1
1,1,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,19,0,1
0,0,0,1,1,0,6,1,1
1,1,0,0,0,0,3,0,1
0,1,0,0,1,0,2,0,1
0,0,0,0,0,0,13,21,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,31,6,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,53,1,1
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,25,21,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,0
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,7,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,12,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,28,8,1
1,1,1,0,0,0,4,1,1
1,0,0,0,0,0,6,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1
1,1,1,1,1,0,81,103,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,19,1,1
1,0,0,1,0,0,11,1,1
1,1,0,0,0,0,20,1,1
0,0,0,0,1,0,7,3,1
0,0,0,0,0,0,2,0,1
1,0,0,0,0,0,14,1,1
0,0,0,0,0,0,1,6,1
0,1,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,22,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,6,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,10,1,1
1,0,0,0,0,0,13,0,1
1,1,0,0,0,0,1,1,1
1,1,0,0,0,0,7,2,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,3,1,1
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,5,1
1,1,0,0,1,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,60,0,1
0,1,0,1,1,0,3,0,0
1,1,0,0,0,0,1,0,0
1,0,0,0,0,0,7,0,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,14,13,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,11,10,1
0,0,0,0,0,0,3,6,1
1,1,0,0,0,0,15,1,1
1,1,0,0,0,0,1,2,1
1,0,0,0,0,0,9,0,1
0,1,1,1,1,0,6,0,1
1,1,0,0,0,0,6,4,1
1,0,0,1,0,0,5,1,1
1,1,0,0,0,0,2,0,1
1,0,0,0,0,0,15,7,1
1,1,1,0,0,0,51,10,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,6,5,1
0,1,0,0,1,0,11,1,1
1,1,1,0,0,0,16,0,1
1,1,0,1,0,0,11,0,1
1,0,0,0,0,0,4,0,1
