"HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,1,0,1
0,0,0,1,0,0,4,0,0
0,0,0,1,0,0,0,0,0
0,1,0,1,0,0,16,11,1
1,1,0,0,1,0,14,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,12,0,1
1,0,0,0,1,0,4,0,1
1,1,0,0,1,0,2,8,1
1,0,1,1,1,0,10,0,1
1,1,0,1,1,0,10,10,1
0,1,0,0,1,0,5,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,5,0,1
0,1,0,1,0,0,15,3,1
1,0,0,0,0,0,22,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,1,1
0,1,0,1,0,0,21,0,1
1,1,0,0,0,0,32,1,1
1,0,1,0,0,0,8,11,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,5,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,5,3,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,19,3,1
1,1,0,0,1,0,5,6,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,21,2,1
0,0,0,0,0,0,18,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,16,9,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,9,75,1
0,0,0,0,0,0,2,0,1
1,0,0,0,0,0,29,1,1
1,1,0,0,0,0,2,0,0
1,1,0,0,0,0,23,2,1
1,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,3,0,1
0,0,0,0,0,0,7,16,1
1,0,1,0,1,0,0,1,0
1,1,0,0,1,0,2,0,1
1,1,0,1,0,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,20,8,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,0,1
1,1,0,0,1,0,12,2,1
0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,0
1,0,0,1,1,1,3,3,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,4,1,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,1,0
1,1,0,0,0,0,13,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,1,1
1,1,1,0,0,0,9,1,1
1,0,0,1,0,1,18,2,1
1,0,0,0,0,0,1,0,0
1,1,0,1,0,0,11,1,1
0,0,0,0,0,0,7,6,1
0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,7,2,0
0,0,0,1,0,0,13,9,1
1,1,0,0,1,0,10,2,1
1,0,0,0,1,0,18,4,1
1,1,0,1,0,0,16,3,1
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3,8,1
0,0,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,2,0,1
1,1,1,1,1,0,3,1,1
1,0,0,0,0,0,5,14,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,7,6,1
1,1,0,0,0,0,5,0,1
1,0,1,0,1,0,2,5,1
1,1,0,0,0,0,19,1,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,2,0,0
1,1,0,0,0,0,25,0,1
1,0,0,0,1,0,4,5,1
0,0,0,0,0,0,1,0,0
1,1,1,0,1,0,5,14,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
1,1,1,0,1,0,50,1,1
1,0,0,1,0,0,13,6,1
1,1,0,0,0,0,3,0,1
1,1,0,0,0,0,3,0,1
1,1,0,0,0,0,7,1,1
1,0,0,1,1,0,5,1,1
0,1,0,0,0,0,33,0,1
0,0,0,0,0,0,3,2,1
1,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,9,3,1
1,0,0,0,0,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,0,1
1,0,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,4,12,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,10,3,1
1,1,1,1,1,0,9,1,1
1,1,0,0,0,0,47,0,1
1,0,0,1,1,0,1,40,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,16,54,1
1,1,1,0,0,0,18,7,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,8,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,15,2,1
1,1,0,0,0,0,3,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0
1,0,0,0,1,0,4,1,1
0,1,0,0,1,0,10,0,1
1,1,0,0,0,0,45,19,1
1,0,0,0,1,0,6,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
1,1,0,0,0,0,2,0,1
1,1,0,0,0,1,6,0,1
1,0,0,0,0,0,8,11,1
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,32,5,1
0,0,0,1,0,0,1,0,0
1,1,0,0,1,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,1,3,1
1,1,1,1,1,0,5,7,1
1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,7,2,1
1,1,0,1,0,1,10,9,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,2,0,0
0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,12,0,1
1,1,0,0,1,0,6,0,1
1,1,0,0,0,0,2,0,0
1,0,1,0,0,0,12,0,1
0,0,0,1,0,0,6,12,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,1
1,0,0,0,0,0,3,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,66,0,1
1,1,1,1,1,0,3,237,1
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,6,5,1
0,1,0,0,0,0,25,0,1
1,1,0,0,0,0,0,0,1
0,1,0,0,0,0,5,0,1
1,0,0,0,1,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13,12,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,21,6,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1
1,0,0,0,0,0,38,7,1
1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,10,2,1
1,0,0,0,0,0,12,1,1
0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,6,14,1
1,1,0,0,0,0,3,0,1
0,1,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,12,1,1
1,1,1,0,0,0,2,5,1
1,1,0,0,0,1,43,4,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,50,3,1
1,1,0,0,1,0,49,3,1
1,1,0,0,0,0,5,4,1
0,0,0,1,0,1,4,0,1
1,1,0,0,1,0,15,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,2,1
1,0,1,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,1
0,0,0,0,0,0,11,2,1
0,0,0,0,0,0,9,0,1
1,1,0,0,1,0,1,0,1
1,1,0,0,0,0,5,15,1
1,1,0,0,0,0,10,21,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,11,3,1
1,1,1,1,1,0,15,19,1
1,0,0,0,0,0,2,0,0
1,0,0,0,0,0,1,0,1
0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,11,0,1
1,0,0,0,1,0,9,5,1
1,0,0,0,0,0,4,1,1
1,0,1,0,1,0,13,0,1
0,0,0,0,0,0,15,0,1
1,1,0,0,0,0,0,0,1
1,0,0,0,0,0,11,4,1
0,1,0,0,1,0,4,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,1,1
0,1,1,0,0,0,3,8,1
1,1,0,0,0,0,9,5,1
1,1,0,0,0,0,1,2,1
1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,8,7,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,16,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,18,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,5,3,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,14,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,5,1
1,0,0,0,1,0,2,0,1
1,1,1,0,1,0,25,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0
1,1,1,0,1,0,1,18,1
0,1,0,0,1,0,9,2,1
1,0,0,0,1,0,8,1,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,2,10,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,8,10,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,8,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,17,3,1
0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,4,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,3,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,20,1,1
1,1,0,0,0,0,13,14,1
0,1,1,0,0,0,3,0,0
1,1,1,0,0,0,22,1,1
1,1,1,1,1,0,3,0,1
1,1,1,0,1,0,19,19,1
1,1,0,1,1,0,22,16,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,12,25,1
1,1,0,0,0,1,19,4,1
1,1,0,0,1,0,9,1,1
1,1,0,0,0,0,23,15,1
1,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,4,1
1,1,1,0,0,0,15,0,1
1,0,1,0,0,0,2,0,0
1,0,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,0,1
1,0,0,0,0,0,3,0,1
1,1,0,0,1,0,20,0,1
1,0,0,0,0,0,9,12,1
1,1,0,1,0,0,8,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0
1,1,0,1,1,1,4,0,1
0,0,0,1,1,0,2,0,1
0,0,0,0,0,0,7,12,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,1,0,0,1,0,5,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,1
1,1,1,1,1,0,4,0,1
1,1,0,0,0,0,4,0,1
0,0,0,0,0,0,3,1,1
1,1,1,0,1,0,21,5,1
1,1,0,1,0,0,21,8,1
1,1,1,1,1,0,2,0,1
0,0,0,0,0,0,5,0,1
1,0,0,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0
0,0,0,0,0,0,2,0,1
1,1,0,0,1,0,7,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
1,1,0,1,0,0,2,1,1
0,1,0,0,0,0,12,1,1
1,1,1,0,1,0,19,6,1
0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,2,0,0
0,0,1,0,0,0,2,0,0
1,1,0,0,0,0,55,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,23,3,1
1,1,1,0,1,0,2,1,1
1,0,0,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,3,0,1
0,0,0,0,0,0,0,0,1
1,1,0,0,0,1,12,0,1
1,0,0,0,0,0,4,4,1
1,0,1,1,1,0,3,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,62,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0
1,1,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,8,2,1
1,1,0,0,0,0,14,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,25,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,0,1
1,1,0,1,1,0,36,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1
1,1,0,0,0,0,19,0,1
0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,19,0,1
0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,3,12,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,6,2,1
1,1,0,1,0,0,5,6,1
0,0,0,0,0,0,1,3,1
1,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,5,2,1
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,3,0,1
0,1,0,0,0,0,109,1,1
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
0,0,0,0,1,0,0,0,0
1,1,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,10,4,1
1,1,1,0,0,0,4,1,1
0,0,0,1,1,0,40,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,17,1,1
0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,1,0,0
1,1,0,0,1,0,8,0,1
1,1,0,0,0,0,3,0,1
1,1,0,0,0,0,2,0,1
0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,10,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,24,1,1
1,1,0,0,0,0,31,4,1
0,0,0,1,1,0,1,0,0
1,1,1,0,1,0,12,320,1
1,1,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,3,1
0,0,0,0,0,0,18,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,9,6,1
1,1,0,0,1,0,46,0,1
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,5,4,1
1,1,1,0,0,0,8,0,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,0,1
0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,3,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,18,0,1
1,1,0,0,0,0,38,4,1
1,0,0,1,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
1,1,0,0,1,0,10,0,1
0,1,1,0,0,0,0,0,0
1,1,0,1,1,0,2,0,1
1,1,0,1,1,0,1,0,1
0,0,0,0,0,0,6,2,1
0,0,0,0,0,0,1,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,9,12,1
0,0,0,0,0,0,2,1,1
1,0,0,0,0,0,10,2,1
1,0,1,0,0,0,9,18,1
1,1,0,0,0,0,4,0,1
1,0,0,0,0,0,6,1,1
1,1,0,0,1,0,1,0,1
1,1,1,0,0,0,16,0,1
0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,6,1,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,14,0,1
1,1,1,0,0,0,10,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,12,5,1
0,0,0,0,0,0,26,0,1
1,1,0,0,0,0,1,1,1
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,3,0,1
1,1,1,0,1,0,3,0,0
1,1,0,0,1,0,27,2,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,4,1,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,15,0,1
0,1,0,0,0,0,3,5,1
1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,20,0,1
1,1,0,0,0,0,4,0,1
1,1,0,0,0,0,84,6,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,27,0,1
0,1,0,0,1,0,2,6,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,2,1,0
1,0,1,0,1,0,3,0,1
1,1,0,0,0,0,17,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,11,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,2,14,1
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,1,0,0
1,1,0,0,1,0,18,1,1
0,0,0,0,0,0,2,3,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,6,0,1
1,0,1,0,0,0,3,0,1
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,69,13,1
0,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,12,4,1
0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,2,0,0
0,0,0,1,1,0,2,0,1
1,1,0,0,1,1,10,3,1
1,1,0,0,1,0,20,2,1
0,0,0,0,0,0,10,0,0
1,0,0,1,1,0,5,0,1
1,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,31,12,1
1,1,0,1,1,0,24,2,1
0,0,0,0,1,1,1,1,1
0,1,0,0,1,0,6,11,1
0,1,0,0,0,0,1,0,0
1,1,0,0,0,0,14,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,1
1,1,0,0,0,0,7,0,1
1,1,0,1,0,0,11,0,1
1,1,0,0,0,0,6,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,26,124,1
1,1,0,0,0,0,5,1,1
0,0,0,0,0,0,4,0,1
1,1,0,0,0,0,2,0,0
0,0,1,1,0,0,4,0,0
1,0,1,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,3,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,0,0
0,0,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,0
1,0,0,0,0,0,9,1,1
1,1,0,0,1,0,7,1,1
1,0,0,0,0,0,39,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,2,0,1
0,0,0,0,0,0,1,0,0
1,0,0,1,1,1,13,0,1
1,1,0,0,0,0,0,0,1
1,1,0,0,0,0,3,1,1
1,1,0,0,0,0,35,3,1
0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,19,4,1
1,1,0,0,0,0,13,0,1
1,1,0,0,0,0,5,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,44,2,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,19,0,1
1,1,0,0,0,0,35,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,34,0,1
1,1,0,0,0,0,8,4,1
0,0,1,0,0,0,1,1,0
0,0,0,1,0,0,1,0,1
0,0,0,1,1,1,9,0,1
1,1,0,1,0,0,11,0,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,5,0,0
1,1,1,0,0,0,0,0,0
0,0,0,1,1,0,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,1
1,1,0,0,0,0,3,0,1
0,0,0,0,0,0,1,0,1
1,1,0,0,0,1,0,0,1
1,1,0,1,0,0,2,0,0
1,1,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1
0,1,0,0,1,0,1,1,1
1,0,0,0,1,0,2,0,1
1,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,14,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16,4,1
1,1,0,0,1,0,14,4,1
1,0,0,0,0,0,2,0,1
1,1,1,0,1,0,24,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,7,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,5,5,1
1,1,1,0,1,0,5,5,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,32,0,1
1,1,1,0,0,0,9,9,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,11,2,1
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,6,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
1,0,0,1,0,0,11,10,1
0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,4,10,1
1,1,1,0,1,0,39,4,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,0,1
0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,4,1
1,1,0,0,0,0,49,1,1
1,1,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,8,11,1
1,0,0,0,0,0,2,50,1
1,0,0,0,1,0,5,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,7,0,1
1,0,0,1,1,0,0,0,1
1,0,0,0,1,0,11,0,1
0,1,0,1,0,0,7,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,11,6,1
1,1,1,1,1,1,16,9,1
1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0
1,1,0,1,0,0,6,0,1
1,1,1,0,1,0,47,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,73,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3,1,1
0,0,0,0,0,0,2,0,0
1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,15,0,1
0,0,0,0,0,0,2,0,0
1,1,0,0,1,0,15,0,1
1,0,0,0,0,0,1,0,0
1,1,1,0,1,0,41,34,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,11,4,1
1,0,1,0,1,0,3,5,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,7,4,1
1,0,0,0,1,0,16,2,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,8,3,1
1,1,1,1,1,0,3,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,8,0,1
1,1,0,1,0,0,7,1,1
1,0,0,0,0,0,24,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,4,0,1
1,1,1,0,1,0,8,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,1
1,0,1,0,0,0,1,1,0
1,1,0,1,1,0,17,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,6,0,1
1,1,0,0,0,0,27,3,1
0,0,0,0,0,0,1,3,1
0,0,1,1,0,0,6,0,1
1,1,1,0,0,0,36,7,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,3,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,18,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,5,8,0
1,1,0,0,1,0,8,3,1
1,1,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,1
0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,1,1,1
1,1,0,0,0,0,34,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,6,24,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,16,1,1
0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,9,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,1
0,1,0,0,0,0,11,2,1
