"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle"
12,0,180,2,1,0,1
18,0,258,3,1,0,1
19,0,96,3,1,0,1
15,0,50,2,2,0,1
16,0,96,3,1,0,1
23,0,218,9,1,0,1
13,0,96,3,1,0,0
47,0,96,3,4,0,0
39,0,94,2,2,0,1
13,0,96,3,0,0,1
21,0,96,3,1,0,1
25,0,96,3,1,0,1
28,0,96,3,1,0,1
16,0,258,3,1,0,1
22,0,258,3,1,0,1
24,0,45,3,1,0,1
18,0,96,3,1,0,1
22,0,96,3,1,0,1
23,0,345,2,2,0,1
21,0,96,3,1,0,1
15,0,96,3,1,0,1
18,0,242,3,1,0,1
15,0,93,2,2,0,1
18,0,96,3,0,0,1
45,0,96,3,0,0,1
19,0,96,3,1,0,0
15,0,277,2,1,0,0
21,0,45,3,1,0,1
25,0,202,4,1,0,0
25,0,96,3,1,0,1
24,0,96,3,1,0,1
21,0,172,2,2,0,1
15,0,96,3,1,0,1
12,0,183,2,1,0,1
20,0,96,3,1,0,0
11,0,134,2,1,0,1
16,0,96,3,2,0,0
15,0,112,2,1,0,1
29,0,96,3,1,0,0
18,0,96,3,1,0,1
31,0,96,3,1,0,1
20,0,290,2,2,0,1
7,0,180,2,0,0,0
79,0,180,2,2,0,0
20,0,96,3,1,0,1
39,0,45,3,1,0,0
14,0,73,2,1,0,1
23,0,96,3,1,0,0
21,0,96,3,1,0,1
36,0,94,2,3,0,0
18,0,96,3,1,0,1
19,0,345,2,2,0,1
17,0,96,3,1,0,1
78,0,340,2,3,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,1
25,0,270,2,2,0,1
21,0,345,2,2,0,1
31,0,96,3,1,0,1
17,0,96,3,1,0,1
29,0,261,4,1,0,1
19,0,96,3,1,0,1
12,0,175,2,0,0,1
23,0,96,3,1,0,1
21,0,96,3,1,0,1
20,0,290,2,2,0,1
11,0,335,3,0,0,1
32,0,94,2,1,0,1
11,0,110,2,1,0,1
20,0,96,3,1,0,1
13,1,31,2,2,0,1
79,0,180,2,2,0,0
21,0,50,2,2,0,1
28,0,96,3,1,0,1
35,0,175,2,3,0,1
36,0,94,2,2,0,1
20,0,96,3,1,0,1
18,0,242,3,1,0,1
26,0,96,3,1,0,1
23,0,96,3,1,0,1
15,0,96,3,0,0,1
13,0,96,3,1,0,1
18,0,75,2,1,0,1
26,0,96,3,1,0,1
13,0,96,3,1,0,1
26,0,169,3,0,0,1
40,0,94,2,2,0,1
32,0,96,3,1,0,1
17,0,183,2,1,0,1
21,0,96,3,1,0,1
25,0,96,3,1,0,1
10,0,49,2,1,0,1
25,0,96,3,1,0,1
25,0,96,3,1,0,1
21,0,180,2,1,0,0
19,0,258,3,1,0,1
17,0,96,3,1,0,1
16,0,290,2,1,0,1
20,0,96,3,1,0,1
19,0,96,3,1,0,0
22,0,96,3,1,0,1
27,0,96,3,1,0,1
10,0,238,2,1,0,1
16,0,187,2,2,0,1
13,0,344,2,2,0,1
22,0,258,3,1,0,0
35,0,170,2,2,0,1
12,0,175,2,0,0,1
21,0,96,3,1,0,1
44,0,50,2,2,0,1
22,0,96,3,1,0,1
24,0,96,3,0,0,0
26,0,96,3,1,0,1
28,0,136,2,0,0,0
24,0,94,2,2,0,1
22,0,96,3,1,0,1
30,0,96,3,1,0,0
15,0,136,2,1,0,1
20,0,96,3,1,0,1
14,0,96,3,1,0,1
22,0,96,3,1,0,1
16,0,50,2,2,0,1
13,0,112,2,1,0,1
24,0,345,2,2,0,1
18,0,187,2,2,0,1
17,0,96,3,1,0,1
24,0,170,2,2,0,1
10,0,112,2,1,0,1
32,0,258,3,1,0,1
16,0,96,3,1,0,0
27,0,96,3,1,0,1
23,0,248,2,1,0,1
12,0,258,3,1,0,1
20,0,183,2,1,0,1
15,0,96,3,1,0,1
10,0,187,2,1,0,1
20,0,96,3,1,0,1
7,0,180,2,0,0,1
26,0,96,3,1,0,1
34,0,94,2,1,0,1
11,0,258,3,0,0,1
16,0,96,3,1,0,0
25,0,136,2,1,0,1
18,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,82,2,1,0,0
20,0,96,3,1,0,1
25,0,96,3,1,0,1
19,0,96,3,1,0,1
20,0,96,3,1,0,1
26,0,96,3,1,0,1
13,0,82,2,1,0,1
15,0,258,3,1,0,1
29,0,96,3,1,0,0
19,0,96,3,1,0,0
13,0,258,3,1,0,1
20,0,45,3,1,0,1
17,0,96,3,0,0,1
21,0,96,3,1,0,1
22,0,345,2,2,0,0
23,0,141,2,1,0,0
22,0,94,2,2,0,1
14,0,110,2,1,0,1
14,0,96,3,1,0,1
17,0,243,7,0,0,0
20,0,96,3,1,0,1
31,0,335,3,4,0,0
22,0,187,2,2,0,1
13,0,258,3,1,0,1
26,0,96,3,1,0,1
24,0,45,3,1,0,1
20,0,96,3,1,0,1
21,0,96,3,1,0,1
18,0,45,3,1,0,1
13,0,85,2,1,0,1
32,0,221,2,1,0,1
40,0,96,3,1,0,1
23,0,137,3,2,0,1
15,0,96,3,1,0,1
10,0,88,2,1,0,1
23,0,96,3,1,0,1
18,0,237,2,2,0,1
17,0,96,3,1,0,1
23,0,242,3,2,0,0
35,0,96,3,1,0,1
20,0,54,3,1,0,0
19,0,290,2,1,0,1
18,0,187,2,1,0,1
17,0,71,2,1,0,1
29,0,96,3,1,0,1
16,0,108,5,1,0,1
18,0,290,2,1,0,0
25,0,96,3,1,0,1
26,0,183,2,1,0,1
23,0,71,2,2,0,1
16,0,45,3,1,0,1
16,0,96,3,1,0,1
19,0,175,2,1,0,1
23,0,96,3,1,0,1
12,0,96,3,1,0,1
23,0,96,3,1,0,0
26,0,258,3,1,0,1
17,0,242,3,1,0,1
30,0,261,4,1,0,1
21,0,96,3,1,0,1
20,0,96,3,1,0,1
4,0,94,2,0,0,0
34,0,113,3,2,0,1
28,0,169,3,1,0,1
16,0,96,3,1,0,1
21,0,96,3,1,0,1
11,0,96,3,1,0,1
13,0,96,3,1,0,1
20,0,96,3,1,0,1
14,0,139,2,1,0,1
7,0,180,2,0,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
34,0,96,3,1,0,1
16,0,96,3,1,0,1
18,0,242,3,1,0,1
34,0,242,3,1,0,1
14,0,242,3,1,0,1
19,0,96,3,1,0,1
27,0,96,3,1,0,1
21,0,96,3,1,0,1
17,0,238,2,2,0,1
17,0,364,3,1,0,0
28,0,345,2,2,0,1
24,0,96,3,1,0,1
24,0,96,3,1,0,1
30,0,96,3,1,0,1
74,0,205,4,2,0,1
15,0,96,3,1,0,0
20,0,345,2,2,0,1
27,0,96,3,1,0,1
22,0,94,2,2,0,1
19,0,175,2,0,0,0
13,0,345,2,2,0,1
18,0,258,3,1,0,1
41,0,362,2,1,0,1
15,0,139,2,1,0,1
46,0,96,3,1,0,1
24,0,96,3,1,0,1
9,0,322,2,1,0,0
22,0,345,2,2,0,1
26,0,345,2,2,0,1
16,0,96,3,1,0,1
49,0,96,3,4,0,1
25,0,96,3,1,0,1
19,0,256,6,1,0,0
25,0,96,3,1,0,1
16,0,96,3,1,0,1
74,0,205,4,2,0,1
24,0,96,3,1,0,1
19,0,266,2,2,0,1
27,0,96,3,1,0,1
24,0,96,3,1,0,1
47,0,94,2,2,0,1
22,0,269,2,2,0,1
16,0,96,3,1,0,1
24,0,50,2,2,0,1
23,0,96,3,1,0,1
19,0,96,3,1,0,1
25,0,287,2,1,0,1
19,0,96,3,1,0,1
16,0,96,3,1,0,1
14,0,75,2,1,0,1
14,0,96,3,1,0,1
39,0,113,3,2,0,1
27,0,96,3,1,0,1
15,0,130,2,1,0,1
12,0,258,3,1,0,1
17,0,96,3,1,0,0
14,0,96,3,1,0,1
35,0,96,3,1,0,1
26,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,200,2,1,0,0
17,0,96,3,1,0,1
74,0,205,4,2,0,1
20,0,367,2,2,0,1
26,0,96,3,0,0,1
14,0,96,3,1,0,1
25,0,96,3,1,0,1
13,0,150,3,1,0,1
17,0,112,2,1,0,1
20,0,345,2,1,0,1
18,0,96,3,1,0,1
18,0,94,2,2,0,1
16,0,96,3,1,0,1
10,0,112,2,1,0,1
15,0,258,3,1,0,1
6,0,221,2,0,0,0
23,0,150,3,2,0,1
17,0,154,5,1,0,1
20,0,269,2,2,0,0
31,0,46,2,1,0,1
76,0,96,3,2,0,1
15,0,75,2,2,0,1
18,0,96,3,1,0,1
16,0,139,2,1,0,1
35,0,96,3,1,0,1
22,0,96,3,1,0,1
27,0,96,3,1,0,1
27,0,96,3,1,0,1
14,0,84,2,1,0,1
22,0,362,2,1,0,1
21,0,96,3,1,0,1
16,0,96,3,1,0,1
22,0,96,3,1,0,0
19,0,345,2,2,0,1
14,0,96,3,1,0,1
33,0,45,3,1,0,0
6,0,180,2,0,0,1
23,0,96,3,1,0,1
18,0,113,3,1,0,1
20,0,345,2,2,0,0
18,0,345,2,2,0,1
40,0,335,3,3,0,0
76,0,96,3,2,0,1
18,0,258,3,1,0,1
12,0,123,3,1,0,1
22,0,96,3,1,0,1
20,0,181,2,0,0,1
15,0,128,2,1,0,1
15,0,96,3,1,0,1
26,0,180,2,1,0,1
6,0,216,2,0,0,1
8,0,221,2,0,0,0
13,0,136,2,1,0,1
11,0,168,2,1,0,1
21,0,96,3,1,0,1
20,0,258,3,1,0,1
16,0,359,4,1,0,1
27,0,96,3,1,0,1
30,0,112,2,1,0,1
13,0,205,4,1,0,1
17,0,71,2,1,2,1
15,0,130,2,1,0,1
12,0,314,2,1,0,1
24,0,187,2,3,0,1
14,0,96,3,1,0,1
19,0,181,2,1,0,0
11,0,112,2,1,0,1
23,0,96,3,1,0,1
16,0,96,3,1,0,1
29,0,96,3,0,0,1
38,0,180,2,1,0,1
20,0,258,3,1,0,1
20,0,90,5,1,0,0
24,0,96,3,1,0,0
30,0,96,3,1,0,1
22,0,45,3,1,0,1
15,0,96,3,1,0,1
20,0,302,4,0,0,1
23,0,96,3,0,0,1
19,0,96,3,1,0,1
16,0,96,3,1,0,1
35,0,96,3,1,0,1
21,0,96,3,0,0,1
23,0,96,3,1,0,1
13,0,96,3,1,0,1
20,0,258,3,1,0,1
17,0,96,3,1,0,1
20,0,96,3,1,0,1
43,0,96,3,1,0,0
21,0,96,3,1,0,1
44,0,96,3,1,0,1
15,0,96,3,1,0,1
22,0,96,3,1,0,1
25,0,96,3,1,0,1
15,0,96,3,1,0,1
38,0,96,3,1,0,0
19,0,270,2,0,0,0
14,0,96,3,1,0,1
26,0,345,2,2,0,1
11,0,123,3,1,0,1
6,0,216,2,0,0,1
33,0,96,3,0,0,1
32,0,96,3,1,0,1
24,0,96,3,1,0,1
16,0,183,2,1,0,1
13,1,32,2,2,0,1
16,0,345,2,2,0,1
22,0,176,4,1,0,1
24,0,96,3,2,0,1
19,0,94,2,1,0,1
24,0,96,3,1,0,1
27,0,96,3,1,0,1
34,0,96,3,1,0,1
13,0,221,2,1,0,1
22,0,96,3,1,0,1
23,0,96,3,1,0,1
15,0,96,3,1,0,1
39,0,96,3,1,0,1
74,0,205,4,2,0,1
14,0,96,3,1,0,1
15,0,270,2,0,0,1
19,0,242,3,1,0,1
25,0,187,2,3,0,1
25,0,112,2,1,0,1
20,0,248,2,1,0,1
24,0,96,3,0,0,1
20,0,96,3,1,0,1
16,0,96,3,0,0,0
31,0,258,3,1,0,1
14,0,130,2,1,0,1
19,0,258,3,1,0,1
17,0,96,3,1,0,1
38,0,96,3,3,0,1
24,0,96,3,1,0,1
44,0,96,3,2,0,1
26,0,96,3,1,0,0
31,0,335,3,4,0,0
17,0,290,2,1,0,1
19,0,96,3,1,0,0
13,0,96,3,1,0,1
20,0,258,3,1,0,1
15,0,96,3,1,0,1
25,0,96,3,1,0,1
18,0,277,2,2,0,0
17,0,96,3,1,0,1
17,0,96,3,1,0,0
16,0,136,2,1,0,1
36,0,94,2,1,0,1
38,0,49,2,1,0,1
17,0,180,2,1,0,1
25,0,96,3,1,0,1
13,0,180,2,0,0,1
36,0,96,3,1,0,1
11,0,249,2,1,0,1
22,0,96,3,1,0,1
19,0,94,2,1,0,0
21,0,96,3,1,0,1
18,0,93,2,1,0,1
14,0,110,2,1,0,1
45,0,45,3,1,0,1
16,0,258,3,1,0,1
17,0,75,2,1,0,1
25,0,96,3,1,0,1
22,0,96,3,1,0,1
18,0,96,3,1,0,1
11,0,43,2,1,0,1
15,0,96,3,1,0,1
21,0,258,3,1,0,1
15,0,176,4,0,0,1
21,0,170,2,1,0,1
14,0,343,2,2,0,1
13,1,22,3,2,14,1
15,0,96,3,1,0,1
17,0,96,3,1,0,1
13,0,176,4,1,0,1
20,0,248,2,1,0,1
77,0,205,4,3,0,0
23,0,96,3,1,0,1
11,0,242,3,1,0,1
25,0,96,3,1,0,1
26,0,96,3,1,0,1
18,0,225,2,1,0,1
31,0,50,2,2,0,1
22,0,175,2,2,0,1
18,0,96,3,1,0,1
32,0,96,3,1,0,1
27,0,256,6,2,0,1
16,0,96,3,1,0,1
27,0,96,3,1,0,1
21,0,96,3,1,0,1
16,0,242,3,1,0,1
18,0,94,2,2,0,0
14,0,96,3,1,0,1
15,0,123,3,2,0,1
24,0,211,2,1,0,1
19,0,96,3,1,0,1
19,0,258,3,1,0,1
24,0,270,2,1,0,1
37,0,113,3,2,0,1
28,0,96,3,1,0,1
38,0,180,2,1,0,1
22,0,96,3,1,0,1
24,0,176,4,1,0,1
16,0,345,2,2,0,1
27,0,96,3,1,0,1
13,0,112,2,1,0,1
19,0,96,3,1,0,1
17,0,258,3,1,0,1
42,0,96,3,2,0,0
20,0,280,5,1,0,0
18,0,282,2,1,0,1
25,0,45,3,1,0,1
17,0,96,3,1,0,1
14,0,345,2,2,0,1
25,0,96,3,1,0,0
12,0,270,2,1,0,1
17,0,171,2,1,0,1
15,0,290,2,1,0,1
37,0,94,2,1,0,1
18,0,96,3,1,0,1
19,0,112,2,1,0,1
24,0,96,3,1,0,1
14,0,96,3,0,0,0
23,0,96,3,1,0,1
24,0,300,4,1,0,1
19,0,45,3,1,0,1
17,0,335,3,1,0,0
25,0,96,3,1,0,1
15,0,96,3,1,0,0
15,0,242,3,1,0,0
16,0,96,3,1,0,1
14,0,258,3,1,0,1
20,0,45,3,1,0,0
23,0,175,2,1,0,0
17,0,96,3,2,0,0
18,0,176,4,0,0,1
41,0,96,3,4,0,0
22,0,75,2,1,0,1
43,0,180,2,1,0,1
25,0,258,3,1,0,1
6,0,216,2,0,0,1
18,0,96,3,1,0,0
32,0,345,2,2,0,1
11,0,153,2,1,0,1
18,0,258,3,1,0,1
19,0,248,2,1,0,1
20,0,96,3,1,0,1
22,0,96,3,1,0,1
21,0,345,2,2,0,1
42,0,113,3,2,0,0
14,0,242,3,1,0,1
27,0,94,2,2,0,1
40,0,180,2,1,0,1
26,0,96,3,0,2,1
11,0,56,2,1,0,1
13,1,31,2,2,6,1
24,0,96,3,1,0,1
20,0,96,3,1,0,1
30,0,345,2,4,0,1
16,0,96,3,1,0,1
26,0,364,3,1,0,1
27,0,55,2,3,0,1
31,0,94,2,2,0,1
36,0,300,4,4,0,0
13,0,96,3,1,0,1
22,0,96,3,1,0,0
20,0,258,3,1,0,1
13,0,112,2,1,0,1
13,0,180,2,1,0,1
18,0,45,3,1,0,1
27,0,96,3,1,0,1
33,0,96,3,2,0,0
14,0,96,3,1,0,1
18,0,258,3,1,0,1
33,0,290,2,1,0,1
20,0,290,2,2,0,1
15,0,136,2,0,0,0
18,0,79,3,1,0,1
22,0,96,3,1,0,1
22,0,66,4,1,0,1
40,0,112,2,2,0,1
17,0,242,3,1,0,1
18,0,96,3,1,0,1
14,0,123,3,1,0,1
21,0,258,3,1,0,1
17,0,96,3,1,0,0
21,0,112,2,2,0,1
27,0,96,3,1,0,1
28,0,50,2,2,0,1
31,0,96,3,1,0,1
76,0,96,3,3,0,0
25,0,96,3,1,0,1
43,0,175,2,5,0,1
21,0,176,4,1,0,1
27,0,96,3,1,0,1
23,0,94,2,1,0,1
22,0,187,2,1,0,1
17,0,96,3,1,0,1
24,0,96,3,0,0,1
20,0,248,2,1,0,1
21,0,345,2,2,0,1
19,0,96,3,1,0,1
28,0,96,3,1,0,1
17,0,96,3,1,0,1
18,0,50,2,3,0,1
19,0,96,3,1,0,1
17,0,183,2,1,0,1
23,0,96,3,1,0,1
22,0,237,2,2,0,0
27,0,96,3,1,0,0
12,0,242,3,1,0,1
28,0,242,3,2,0,1
25,0,96,3,1,0,1
24,0,96,3,1,0,1
21,0,128,2,1,0,1
18,0,182,2,1,0,1
40,0,96,3,1,0,1
24,0,258,3,1,0,1
19,0,96,3,1,0,1
15,0,116,2,1,0,1
36,0,96,3,5,0,0
28,0,96,3,1,0,0
33,0,345,2,2,0,1
21,0,84,2,1,0,1
27,0,94,2,2,0,1
4,0,94,2,0,0,0
13,0,258,3,1,0,1
17,0,71,2,2,0,1
15,0,340,2,1,0,1
14,0,242,3,1,0,1
30,0,96,3,1,0,1
16,0,96,3,1,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
17,0,96,3,1,0,1
16,0,96,3,1,0,1
30,0,96,3,1,0,1
14,0,96,3,1,0,1
17,0,238,2,2,0,1
15,0,96,3,0,0,1
15,0,340,2,1,0,1
20,0,364,3,1,0,0
20,0,128,2,1,0,1
21,0,96,3,1,0,1
17,0,96,3,1,0,1
27,0,112,2,1,0,1
17,0,175,2,2,0,1
16,0,166,2,1,0,1
22,0,171,2,1,0,1
26,0,96,3,1,0,1
18,0,96,3,0,0,1
23,0,45,3,1,0,1
22,0,96,3,1,0,1
25,0,96,3,1,0,1
15,0,258,3,1,0,1
15,0,345,2,2,0,1
12,0,96,3,1,0,1
11,0,123,3,1,0,1
15,0,96,3,1,0,1
33,0,96,3,1,0,1
31,0,221,2,1,2,1
24,0,96,3,1,0,1
15,0,168,2,0,0,0
18,0,96,3,1,0,0
16,0,96,3,1,0,0
22,0,258,3,1,0,1
19,0,136,2,1,0,1
27,0,50,2,2,0,1
19,0,258,3,1,0,1
7,0,180,2,0,0,1
5,0,141,2,0,0,1
9,0,96,3,0,0,1
25,0,290,2,2,0,1
18,0,242,3,1,0,1
31,0,34,7,1,0,0
17,0,96,3,1,0,1
9,0,242,3,0,0,1
39,0,242,3,1,0,1
12,0,96,3,1,0,0
18,0,45,3,1,0,1
15,0,96,3,0,0,1
13,0,258,3,1,0,1
21,0,96,3,1,0,1
23,0,96,3,1,0,1
22,0,96,3,1,0,1
17,0,96,3,0,0,1
17,0,206,4,1,0,1
22,0,96,3,1,0,1
18,0,345,2,2,0,1
37,0,242,3,3,0,1
20,0,94,2,2,0,1
12,0,249,2,1,0,1
20,0,96,3,1,0,1
21,0,258,3,1,0,1
21,0,96,3,1,0,1
27,0,96,3,1,0,1
36,0,96,3,1,0,1
47,0,94,2,2,0,1
33,0,96,3,1,0,1
24,0,258,3,1,0,1
15,0,52,2,1,0,1
20,0,96,3,1,0,1
18,0,136,2,1,0,1
18,0,45,3,1,0,1
14,0,287,2,1,0,1
18,0,258,3,1,0,1
22,0,302,4,1,0,1
42,0,242,3,4,0,0
19,0,45,3,1,0,1
17,0,96,3,1,0,1
31,0,258,3,2,0,1
20,0,96,3,1,0,1
30,0,96,3,1,0,0
17,0,96,3,1,0,1
24,0,123,3,1,0,1
9,0,96,3,0,0,1
23,0,258,3,1,0,1
25,0,50,2,2,0,1
27,0,96,3,1,0,1
15,0,139,2,1,0,1
20,0,96,3,1,0,1
26,0,80,2,3,0,1
23,0,50,2,2,0,1
15,0,136,2,2,0,1
15,0,96,3,1,0,1
33,0,96,3,1,0,1
36,0,96,3,1,0,0
23,0,258,3,1,0,1
15,0,96,3,1,0,1
23,0,96,3,0,0,1
22,0,258,3,1,0,1
28,0,258,3,1,0,1
16,0,258,3,1,0,1
18,0,96,3,1,0,1
33,0,96,3,1,0,1
16,0,96,3,1,0,1
29,0,180,2,1,0,0
16,0,96,3,1,0,1
17,0,96,3,1,0,1
24,0,96,3,1,0,1
30,0,96,3,1,0,1
16,0,187,2,2,0,1
17,0,96,3,1,0,1
14,0,328,2,1,0,0
40,0,180,2,1,0,1
28,0,45,3,1,0,1
17,0,139,2,1,0,1
29,0,302,4,1,0,1
17,0,287,2,1,0,1
25,0,88,2,1,0,0
32,0,364,3,4,0,0
36,0,96,3,1,0,1
23,0,96,3,1,0,1
19,0,96,3,0,0,1
14,0,105,2,1,0,1
19,0,96,3,1,0,1
20,0,249,2,1,0,1
16,0,96,3,1,0,1
19,0,96,3,1,0,1
18,0,96,3,1,0,1
22,0,96,3,1,0,1
43,0,96,3,3,0,0
6,0,180,2,0,0,1
23,0,258,3,1,0,1
29,0,261,4,1,0,1
11,0,249,2,1,0,1
23,0,96,3,1,0,0
23,0,96,3,1,0,1
24,0,96,3,1,0,1
22,0,242,3,1,0,1
18,0,96,3,1,0,1
25,0,96,3,1,0,1
27,0,96,3,1,0,0
26,0,96,3,1,0,1
19,0,246,2,1,0,1
14,0,93,2,2,0,1
16,0,112,2,1,0,1
15,0,112,2,1,0,1
17,0,183,2,1,0,1
29,0,270,2,2,0,1
15,0,96,3,1,0,1
13,0,242,3,1,0,1
18,0,298,2,1,0,1
18,0,96,3,1,0,1
13,0,341,2,1,0,1
19,0,45,3,1,0,1
14,0,192,2,2,0,1
28,0,345,2,2,0,1
23,0,256,6,1,0,1
21,0,96,3,1,0,1
36,0,335,3,3,0,1
25,0,96,3,1,0,1
22,0,96,3,1,0,1
23,0,323,4,2,0,1
35,0,96,3,2,0,1
19,0,345,2,2,0,1
38,0,45,3,1,0,0
19,0,45,3,1,0,1
17,0,96,3,2,0,0
16,0,238,2,2,0,1
24,0,116,2,1,0,1
39,0,96,3,3,0,1
27,0,71,2,2,0,1
19,0,112,2,1,0,1
25,0,94,2,1,0,1
39,0,96,3,1,0,1
16,0,359,4,1,0,1
41,0,94,2,1,0,1
24,0,96,3,2,0,0
37,0,94,2,1,0,1
11,0,258,3,1,0,1
21,0,258,3,1,0,1
25,0,96,3,1,0,1
16,0,65,3,1,0,0
18,0,248,2,1,0,1
15,0,298,2,2,0,1
17,0,50,2,2,0,1
15,0,258,3,1,0,1
16,0,96,3,1,0,1
16,0,96,3,1,0,1
10,0,221,2,1,0,0
36,0,96,3,2,0,1
32,0,96,3,1,0,1
12,0,112,2,1,0,1
19,0,96,3,1,0,1
41,0,113,3,2,0,1
14,0,96,3,1,0,1
20,0,258,3,1,0,1
14,0,258,3,1,0,1
16,0,96,3,1,0,1
34,0,96,3,3,0,1
27,0,96,3,1,0,1
25,0,149,6,1,0,1
47,0,300,4,4,0,0
15,0,96,3,1,0,1
15,0,345,2,2,0,1
32,0,221,2,1,0,0
14,0,96,3,1,0,1
20,0,96,3,1,0,1
12,0,96,3,1,0,1
22,0,96,3,1,0,1
30,0,335,3,4,0,0
22,0,96,3,0,0,1
15,0,96,3,0,0,1
22,0,345,2,2,0,1
23,0,96,3,1,0,1
12,0,96,3,1,0,1
23,0,96,3,1,0,1
42,0,94,2,2,0,1
10,0,352,2,0,0,1
32,0,123,3,2,0,1
21,0,242,3,1,0,1
16,0,96,3,1,0,1
47,0,94,2,2,0,1
54,0,96,3,1,0,1
32,0,96,3,2,0,0
18,0,258,3,1,0,1
45,0,94,2,2,0,1
26,0,96,3,0,0,1
14,0,56,2,1,0,1
34,0,180,2,1,0,1
28,0,96,3,1,0,1
11,0,96,3,0,0,0
19,0,176,4,1,0,1
20,0,258,3,1,0,1
23,0,96,3,1,0,1
15,0,107,2,2,0,1
17,0,289,2,1,0,0
16,0,187,2,1,0,1
28,0,45,3,1,0,1
16,0,264,2,1,0,1
20,0,96,3,1,0,1
22,0,258,3,1,0,1
15,0,82,2,1,0,1
24,0,112,2,1,0,1
26,0,112,2,2,0,1
29,0,335,3,0,0,0
29,0,345,2,2,0,0
18,0,96,3,1,0,0
17,0,96,3,1,0,1
22,0,96,3,1,0,1
23,0,96,3,1,0,1
12,0,242,3,1,0,1
25,0,96,3,1,0,1
25,0,175,2,2,0,1
23,0,96,3,1,0,1
21,0,96,3,1,0,1
26,0,270,2,1,0,1
15,0,96,3,1,0,1
15,0,51,2,1,0,1
11,0,96,3,0,0,1
49,0,94,2,2,0,1
18,0,346,2,1,0,0
23,0,96,3,1,0,1
25,0,96,3,1,0,1
19,0,96,3,1,0,1
12,0,258,3,1,0,1
26,0,96,3,1,0,1
20,0,150,3,2,0,1
11,0,187,2,1,0,1
54,0,270,2,1,0,1
13,0,94,2,1,0,0
21,0,249,2,1,0,1
28,0,242,3,1,0,1
17,0,152,2,1,0,1
15,0,96,3,2,0,1
17,0,96,3,1,0,1
18,0,290,2,1,0,1
14,0,254,2,2,0,1
16,0,96,3,1,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,1
17,0,258,3,1,0,1
14,0,258,3,1,0,1
26,0,242,3,1,0,1
33,0,96,3,1,0,1
14,0,180,2,0,0,0
13,0,93,2,1,0,1
24,0,96,3,1,0,1
18,0,176,4,1,0,0
23,0,96,3,1,0,1
21,0,96,3,1,0,1
44,0,96,3,5,0,0
14,0,258,3,1,0,1
25,0,96,3,1,0,1
18,0,113,3,1,0,1
17,0,346,2,1,0,1
16,0,225,2,1,0,1
14,1,12,3,2,0,0
25,0,112,2,1,0,1
23,0,96,3,1,0,1
17,0,96,3,0,0,1
15,0,50,2,2,0,1
17,0,345,2,2,0,1
21,0,96,3,1,0,1
29,0,345,2,2,0,1
17,0,46,2,2,0,1
38,0,96,3,2,0,1
53,0,343,2,2,0,1
25,0,96,3,1,0,1
13,0,258,3,1,0,1
23,0,96,3,1,0,1
21,0,175,2,1,0,1
25,0,96,3,1,0,1
23,0,96,3,1,0,1
16,0,96,3,1,0,1
25,0,96,3,1,0,0
17,0,96,3,1,0,1
24,0,96,3,1,0,1
40,0,96,3,1,0,1
39,0,96,3,1,0,1
44,0,96,3,1,0,0
47,0,94,2,2,0,1
35,0,180,2,1,0,1
14,0,258,3,1,0,1
39,0,113,3,2,0,0
23,0,45,3,1,0,1
15,0,93,2,2,0,1
13,0,258,3,1,0,1
15,0,96,3,1,0,1
17,0,139,2,1,0,1
23,0,96,3,1,0,1
19,0,242,3,1,0,0
22,0,96,3,1,0,1
14,0,289,2,1,0,1
20,0,96,3,1,0,1
13,0,221,2,2,0,1
24,0,96,3,1,0,1
26,0,45,3,1,0,1
17,0,96,3,1,0,1
19,0,341,2,2,0,1
18,0,96,3,0,0,0
15,0,180,2,1,0,1
24,0,96,3,1,0,1
20,0,345,2,2,0,1
29,0,96,3,1,0,0
26,0,96,3,1,0,0
11,0,96,3,0,0,1
19,0,96,3,0,0,0
12,0,258,3,1,0,1
17,0,96,3,1,0,1
18,0,96,3,1,0,1
14,0,44,2,2,0,1
39,0,96,3,3,0,0
17,0,96,3,1,0,1
29,0,345,2,2,0,1
18,0,96,3,1,0,1
20,0,255,3,1,0,0
14,0,96,3,1,0,1
21,0,258,3,1,0,1
19,0,258,3,1,0,1
25,0,96,3,1,0,1
71,0,205,4,3,0,1
14,0,50,2,2,0,1
14,0,111,4,1,0,1
11,0,242,3,1,0,1
21,0,96,3,1,0,0
35,0,90,5,1,0,1
18,0,113,3,1,0,1
20,0,96,3,1,0,1
25,0,96,3,1,0,1
11,0,96,3,0,0,1
12,0,296,2,1,0,1
15,0,96,3,1,0,1
15,0,139,2,2,0,1
20,0,290,2,3,0,1
31,0,96,3,2,0,0
22,0,96,3,1,0,1
33,0,113,3,3,0,0
20,0,180,2,1,0,1
15,0,248,2,1,0,1
30,0,175,2,2,0,1
22,0,123,3,2,0,1
19,0,96,3,1,0,1
15,0,96,3,1,0,1
27,0,180,2,1,0,1
14,0,316,5,1,0,1
19,0,175,2,0,0,1
