"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle"
17,0,300,4,0,0,1
27,0,180,2,1,0,1
21,0,96,3,1,0,1
22,0,302,4,1,0,1
26,0,96,3,1,0,1
21,0,96,3,1,0,1
19,0,96,3,1,0,0
18,0,96,3,1,0,1
20,0,96,3,2,0,0
36,0,96,3,1,0,1
16,0,258,3,1,0,1
22,0,96,3,1,0,0
69,0,96,3,4,0,1
15,0,181,2,1,0,1
11,0,258,3,1,0,1
22,0,96,3,1,0,1
10,0,258,3,1,0,1
18,0,82,2,1,0,1
25,0,246,2,1,0,1
18,0,301,2,1,0,1
19,0,96,3,1,0,1
9,0,231,2,1,0,0
30,0,96,3,1,0,1
32,0,96,3,1,0,1
19,0,96,3,0,0,0
43,0,94,2,2,0,1
20,0,96,3,1,0,0
18,0,187,2,2,0,1
43,0,113,3,1,0,1
22,0,345,2,2,0,1
18,0,96,3,1,0,1
14,0,96,3,1,0,1
60,0,96,3,3,0,1
20,0,96,3,1,0,1
16,0,82,2,1,0,1
19,0,112,2,1,0,1
15,0,90,5,1,0,1
16,0,96,3,1,0,1
19,0,242,3,1,0,1
9,0,92,2,1,0,0
28,0,345,2,2,0,1
16,0,325,2,2,0,1
40,0,261,4,2,0,1
28,0,364,3,2,0,0
14,0,96,3,1,0,1
17,0,96,3,1,0,1
16,0,258,3,1,0,0
13,0,96,3,1,0,0
20,0,96,3,1,0,1
27,0,96,3,1,0,1
14,0,345,2,2,0,1
17,0,96,3,1,0,1
26,0,96,3,1,0,1
22,0,96,3,1,0,1
11,0,112,2,1,0,1
12,0,290,2,1,0,1
19,0,290,2,0,0,0
20,0,46,2,2,0,1
34,0,96,3,3,0,1
16,0,191,2,2,0,1
21,0,96,3,1,0,1
22,0,96,3,1,0,1
24,0,96,3,1,0,1
21,0,96,3,1,0,1
23,0,346,2,1,0,1
21,0,96,3,1,0,1
30,0,96,3,1,0,1
20,0,258,3,1,0,1
12,0,258,3,1,0,1
22,0,96,3,1,0,0
25,0,96,3,1,0,1
22,0,96,3,1,0,1
18,0,258,3,1,0,1
29,0,96,3,1,0,1
23,0,123,3,2,0,1
18,0,191,2,2,0,1
19,0,258,3,1,0,1
20,0,176,4,1,0,1
25,0,258,3,1,0,1
23,0,96,3,1,0,1
25,0,96,3,1,0,1
24,0,96,3,1,0,1
24,0,180,2,1,0,1
19,0,112,2,1,0,1
18,0,242,3,1,0,1
26,0,96,3,1,0,1
18,0,150,3,1,0,1
29,0,290,2,2,0,1
29,0,50,2,1,4,1
31,0,150,3,1,0,1
13,0,96,3,0,0,1
20,0,290,2,2,0,1
12,0,206,4,0,0,0
17,0,345,2,2,0,1
15,0,96,3,1,0,0
29,0,345,2,2,0,1
46,0,94,2,2,0,1
11,0,258,3,1,0,1
18,0,96,3,1,0,1
26,0,96,3,0,0,0
25,0,96,3,1,0,1
28,0,96,3,1,0,1
18,0,337,2,2,0,1
37,0,345,2,3,0,1
25,0,96,3,1,0,1
41,0,113,3,2,0,1
21,0,96,3,2,0,1
16,0,96,3,2,0,0
18,0,112,2,1,0,1
19,0,96,3,1,0,1
25,0,96,3,1,0,1
18,0,239,2,2,0,1
12,0,183,2,1,0,1
19,0,96,3,1,0,1
23,0,258,3,1,0,1
20,0,96,3,1,0,1
24,0,96,3,1,0,1
19,0,60,2,1,0,1
8,0,116,2,1,0,1
22,0,96,3,1,0,1
23,0,258,3,1,0,0
27,0,96,3,1,0,1
17,0,96,3,1,0,1
14,0,96,3,1,0,0
17,0,112,2,1,0,1
24,0,96,3,1,0,1
24,0,96,3,1,0,1
15,0,96,3,0,0,1
25,0,96,3,1,0,1
21,0,96,3,2,0,1
26,0,46,2,2,0,0
20,0,364,3,1,0,0
22,0,96,3,1,0,1
26,0,242,3,1,0,0
20,0,96,3,1,0,1
6,0,216,2,0,0,1
18,0,96,3,1,0,1
4,0,167,2,0,0,1
17,0,96,3,1,0,1
35,0,112,2,1,0,1
13,0,110,2,1,0,1
16,0,96,3,0,0,1
13,0,80,2,0,0,1
23,0,96,3,1,0,1
21,0,341,2,2,0,1
16,0,253,2,2,0,1
20,0,290,2,2,0,1
28,0,96,3,1,0,1
20,0,96,3,0,0,0
40,0,335,3,3,0,0
13,0,96,3,0,0,1
20,0,96,3,1,0,1
18,0,96,3,1,0,1
26,0,270,2,2,0,1
37,0,45,3,1,0,1
28,0,45,3,1,0,1
16,0,50,2,2,0,1
30,0,96,3,2,0,1
21,0,290,2,3,0,1
17,0,96,3,1,0,1
30,0,302,4,1,0,1
22,0,96,3,1,0,1
32,0,302,4,1,0,0
21,0,82,2,1,0,1
74,0,205,4,2,0,1
18,0,45,3,1,0,1
30,0,258,3,1,0,1
49,0,94,2,2,0,1
23,0,96,3,1,0,1
16,0,56,2,1,0,1
10,0,124,2,1,0,1
17,0,96,3,1,0,1
15,0,242,3,1,0,0
15,0,50,2,2,0,1
16,0,96,3,1,0,0
6,0,84,2,0,0,1
17,0,305,2,1,0,1
21,0,96,3,1,0,1
20,0,45,3,1,0,1
17,0,96,3,1,0,0
14,0,96,3,0,0,0
23,0,96,3,0,0,0
18,0,187,2,2,0,1
24,0,96,3,1,0,1
39,0,152,2,1,0,1
15,0,96,3,1,0,1
18,0,225,2,1,0,1
37,0,302,4,1,0,1
21,0,346,2,1,0,0
20,0,96,3,1,0,1
45,0,270,2,1,0,1
23,0,39,2,1,0,1
15,0,96,3,1,0,1
15,0,96,3,1,0,1
19,0,96,3,1,0,1
24,0,96,3,1,0,1
38,0,65,3,2,0,1
41,0,96,3,1,0,1
13,0,290,2,1,0,1
25,0,96,3,2,0,0
12,0,96,3,1,0,0
27,0,96,3,1,0,1
17,0,258,3,1,0,1
20,0,96,3,0,0,1
31,0,96,3,1,0,1
19,0,210,2,2,0,1
16,0,136,2,1,0,1
24,0,96,3,1,0,1
22,0,96,3,1,0,1
22,0,96,3,1,0,1
21,0,116,2,1,0,1
13,0,346,2,1,0,1
16,0,96,3,1,0,1
23,0,345,2,2,0,1
16,0,172,2,2,0,1
76,0,96,3,2,0,1
13,0,335,3,0,0,0
19,0,112,2,1,0,1
12,0,364,3,1,0,1
24,0,96,3,1,0,1
9,0,238,2,1,0,1
11,0,291,3,1,0,1
15,0,223,3,2,0,1
12,0,332,2,1,0,1
26,0,258,3,1,0,1
20,0,50,2,2,0,1
25,0,258,3,1,0,1
19,0,170,2,1,0,1
17,0,96,3,1,0,1
18,0,96,3,1,0,0
18,0,96,3,1,0,1
12,0,123,3,1,0,1
27,0,302,4,1,0,1
23,0,258,3,1,0,1
31,0,345,2,2,0,1
11,0,242,3,0,0,1
17,0,346,2,1,0,1
21,0,96,3,1,0,1
17,0,88,2,1,0,1
16,0,346,2,0,0,0
22,0,345,2,2,0,1
25,0,45,3,1,0,1
26,0,345,2,2,0,1
30,0,258,3,1,0,1
21,0,96,3,1,0,1
21,0,258,3,1,0,1
23,0,49,2,1,0,1
24,0,96,3,1,0,1
26,0,96,3,1,0,0
11,0,128,2,1,0,1
19,0,258,3,1,0,1
15,0,96,3,1,0,1
24,0,84,2,2,0,1
16,0,96,3,1,0,1
21,0,96,3,1,0,1
14,0,86,4,1,0,1
21,0,242,3,1,0,1
9,0,181,2,0,0,1
17,0,50,2,2,0,1
18,0,96,3,1,0,1
16,0,290,2,1,0,1
15,0,96,3,0,0,1
16,0,83,3,1,0,0
39,0,94,2,2,0,1
18,0,249,2,1,0,1
25,0,50,2,4,0,1
38,0,113,3,2,0,0
17,0,82,2,1,0,1
14,0,82,2,1,0,1
24,0,96,3,1,0,1
18,0,96,3,1,0,0
17,0,290,2,0,0,1
17,0,96,3,1,0,1
22,0,112,2,1,0,1
18,0,100,6,1,0,0
6,0,117,2,0,0,1
15,0,96,3,1,0,1
15,0,364,3,1,0,0
24,0,96,3,1,0,1
15,0,96,3,1,0,1
20,0,290,2,2,0,1
25,0,96,3,1,0,1
19,0,258,3,1,0,1
18,0,96,3,1,0,1
18,0,123,3,2,0,1
17,0,96,3,1,0,1
40,0,96,3,1,0,1
18,0,71,2,2,0,1
25,0,96,3,1,0,1
20,0,258,3,1,0,1
19,0,96,3,1,0,0
21,0,296,2,1,0,1
24,0,242,3,1,0,1
13,0,187,2,1,0,1
17,0,237,2,1,0,1
52,0,335,3,3,0,1
9,0,151,2,1,0,1
21,0,180,2,1,0,1
15,0,96,3,1,0,1
17,0,187,2,2,0,1
28,0,96,3,1,0,1
17,0,65,3,1,0,1
15,0,82,2,1,0,1
24,0,258,3,1,0,1
26,0,96,3,1,0,1
22,0,75,2,1,0,1
14,0,96,3,0,0,1
18,0,96,3,1,0,1
15,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,96,3,1,0,1
11,0,130,2,1,0,1
26,0,96,3,1,0,1
22,0,96,3,1,0,1
17,0,96,3,1,0,1
16,0,96,3,1,0,1
17,0,345,2,2,0,1
20,0,96,3,1,0,1
21,0,45,3,1,0,1
18,0,311,5,1,0,1
12,0,340,2,1,0,1
34,0,335,3,3,0,1
28,0,96,3,1,0,1
13,0,128,2,1,0,1
14,0,96,3,1,0,1
18,0,96,3,1,0,0
9,0,176,4,0,0,1
14,0,258,3,1,0,1
18,0,335,3,0,0,0
7,0,180,2,0,0,1
44,0,96,3,1,0,1
23,0,96,3,2,0,1
11,0,258,3,1,0,1
19,0,242,3,1,0,0
18,0,96,3,1,0,1
28,0,96,3,1,0,1
13,0,96,3,1,0,0
36,0,96,3,1,0,1
25,0,96,3,1,0,1
22,0,96,3,1,0,1
74,0,205,4,2,0,0
25,0,96,3,1,0,1
29,0,96,3,1,0,1
16,0,258,3,1,0,1
13,0,94,2,1,0,1
30,0,96,3,1,0,1
23,0,345,2,2,0,1
28,0,261,4,1,0,1
26,0,96,3,1,0,1
18,0,96,3,2,0,0
19,0,91,4,2,0,1
21,0,367,2,2,0,1
18,0,96,3,1,0,1
24,0,96,3,1,0,1
15,0,96,3,1,0,1
40,0,94,2,2,0,1
23,0,96,3,0,0,0
19,0,96,3,1,0,1
16,0,314,2,1,0,1
31,0,45,3,1,0,1
17,0,150,3,2,0,1
19,0,96,3,1,0,1
19,0,96,3,1,0,1
16,0,96,3,1,0,1
26,0,96,3,1,0,1
18,0,96,3,2,0,0
27,0,112,2,1,0,1
21,0,335,3,1,0,1
38,0,113,3,2,0,0
25,0,96,3,1,0,1
19,0,96,3,0,0,1
16,0,96,3,1,0,1
20,0,96,3,1,0,1
30,0,258,3,1,0,1
17,0,258,3,1,0,1
18,0,258,3,1,0,1
10,0,170,2,0,0,1
13,0,162,2,1,0,1
14,0,150,3,1,0,1
74,0,205,4,2,0,1
17,0,96,3,0,0,0
11,0,123,3,1,0,1
25,0,96,3,1,0,0
23,0,187,2,3,0,1
26,0,96,3,1,0,1
26,0,258,3,1,0,1
17,0,183,2,1,0,1
14,0,242,3,1,0,1
23,0,96,3,1,0,1
36,0,261,4,2,0,1
26,0,258,3,1,0,1
12,0,79,3,1,0,1
16,0,242,3,1,0,1
22,0,96,3,1,0,1
16,0,242,3,1,0,1
42,0,180,2,1,0,1
16,0,96,3,1,0,1
21,0,96,3,1,0,1
23,0,364,3,1,0,0
23,0,176,4,1,0,0
19,0,96,3,1,0,1
17,0,302,4,1,0,1
18,0,258,3,1,0,1
16,0,96,3,1,0,1
10,0,296,2,0,0,0
22,0,96,3,1,0,1
15,0,352,2,1,0,1
42,0,180,2,1,0,1
18,0,249,2,1,0,1
14,0,290,2,1,0,0
10,0,153,2,1,0,1
21,0,96,3,1,0,1
25,0,91,4,1,0,1
18,0,346,2,2,0,0
17,0,176,4,1,0,1
20,0,96,3,2,0,0
12,0,242,3,1,0,1
21,0,242,3,1,0,0
17,0,364,3,1,0,1
23,0,96,3,1,0,1
18,0,96,3,1,0,1
38,0,113,3,2,0,1
17,0,172,2,2,0,1
16,0,96,3,1,0,1
34,0,180,2,1,0,1
21,0,96,3,1,0,0
22,0,136,2,1,0,1
17,0,242,3,1,0,1
17,0,110,2,1,0,1
15,0,96,3,1,0,1
29,0,96,3,1,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,1
17,0,96,3,1,0,1
14,0,258,3,1,0,1
28,0,258,3,1,0,1
54,0,369,4,2,0,0
11,0,258,3,1,0,1
24,0,176,4,1,0,1
14,0,96,3,1,0,1
21,0,45,3,1,0,1
30,0,96,3,1,0,1
17,0,96,3,1,0,1
17,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,170,2,2,0,1
19,0,242,3,1,0,1
22,0,96,3,1,0,1
19,0,171,2,1,0,1
33,0,96,3,1,0,1
19,0,96,3,1,0,1
17,0,242,3,1,0,1
25,0,82,2,1,0,1
31,0,335,3,3,0,1
18,0,240,2,2,0,1
19,0,96,3,1,0,1
41,0,113,3,2,0,0
19,0,206,4,0,0,1
21,0,313,6,1,0,1
15,0,225,2,1,0,1
23,0,258,3,1,0,1
29,0,363,8,1,0,1
18,0,96,3,1,0,1
17,0,96,3,1,0,1
18,0,96,3,1,0,1
38,0,94,2,2,0,1
22,0,96,3,1,0,1
21,0,96,3,1,0,1
21,0,96,3,1,0,1
34,0,96,3,1,0,1
20,0,96,3,1,0,1
19,0,96,3,0,0,0
45,0,96,3,1,0,1
14,0,139,2,1,0,1
23,0,96,3,1,0,1
17,0,96,3,1,0,0
22,0,50,2,2,0,1
21,0,96,3,0,0,1
13,0,84,2,1,0,0
16,0,96,3,1,0,1
13,0,225,2,1,0,1
14,0,230,3,1,0,1
16,0,359,4,1,0,1
33,0,96,3,2,0,0
24,0,65,3,1,0,1
46,0,180,2,1,0,1
15,0,96,3,1,0,1
28,0,96,3,1,0,1
18,0,242,3,1,0,0
15,0,258,3,1,0,1
26,0,96,3,1,0,1
30,0,96,3,1,0,1
20,0,90,5,1,0,0
14,0,298,2,2,0,1
26,0,96,3,1,0,1
21,0,45,3,1,0,0
16,0,96,3,1,0,1
20,0,258,3,1,0,1
14,0,345,2,2,0,1
13,0,96,3,1,0,1
21,0,96,3,1,0,1
20,0,96,3,1,0,1
30,0,96,3,1,0,1
19,0,96,3,1,0,1
19,0,96,3,0,0,1
17,0,225,2,1,0,1
12,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,96,3,1,0,1
15,0,302,4,1,0,0
16,0,352,2,0,0,1
13,0,258,3,1,0,1
20,0,96,3,1,0,1
19,0,96,3,1,0,1
16,0,71,2,2,0,1
14,0,96,3,1,0,0
24,0,96,3,1,0,1
22,0,96,3,1,0,1
23,0,96,3,1,0,0
21,0,96,3,2,0,0
13,0,96,3,1,0,1
24,0,75,2,1,0,1
24,0,88,2,1,0,0
25,0,345,2,2,0,0
28,0,50,2,2,0,1
29,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,345,2,2,0,1
27,0,96,3,1,0,1
13,0,335,3,0,0,1
16,0,96,3,0,0,0
19,0,96,3,1,0,1
40,0,96,3,1,0,1
47,0,94,2,2,0,1
17,0,112,2,1,0,1
17,0,96,3,1,0,1
20,0,96,3,1,0,1
19,0,96,3,1,0,1
26,0,258,3,1,0,1
19,0,96,3,1,0,1
22,0,96,3,1,0,1
25,0,96,3,1,0,1
18,0,96,3,1,0,1
19,0,96,3,1,0,1
20,0,258,3,1,0,1
18,0,82,2,1,0,1
11,0,153,2,1,0,1
16,0,96,3,1,0,1
28,0,96,3,1,0,1
24,0,258,3,1,0,1
12,0,258,3,1,0,1
23,0,258,3,1,0,1
17,0,96,3,1,0,1
13,0,116,2,1,0,1
14,0,153,2,1,0,1
16,0,187,2,2,0,1
30,0,221,2,1,0,0
15,0,96,3,1,0,1
14,0,183,2,1,0,1
43,0,242,3,3,0,0
23,0,96,3,1,0,1
12,0,96,3,0,0,0
17,0,176,4,1,0,1
24,0,96,3,1,0,1
19,0,96,3,1,0,1
11,0,96,3,0,0,1
20,0,290,2,2,0,1
22,0,345,2,2,0,1
23,0,96,3,1,0,1
18,0,96,3,1,0,1
18,0,96,3,0,0,1
17,0,96,3,1,0,1
23,0,345,2,2,0,1
27,0,96,3,1,0,1
19,0,238,2,2,0,1
21,0,96,3,1,0,1
27,0,96,3,1,0,1
28,0,345,2,2,0,1
48,0,71,2,3,0,1
10,0,96,3,0,0,1
25,0,258,3,1,0,1
22,0,96,3,1,0,1
30,0,96,3,1,0,1
37,0,45,3,1,0,1
21,0,180,2,1,0,1
15,0,75,2,1,0,1
22,0,112,2,1,0,1
16,0,242,3,1,0,1
12,0,112,2,1,0,1
12,0,112,2,1,0,1
18,0,96,3,1,0,1
14,0,176,4,1,0,1
26,0,258,3,1,0,1
23,0,96,3,1,0,1
15,0,96,3,1,0,1
18,0,356,7,1,0,0
28,0,123,3,3,0,1
28,0,96,3,1,0,1
7,0,180,2,0,0,1
34,0,96,3,1,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,0
23,0,258,3,1,0,1
21,0,258,3,1,0,1
22,0,96,3,1,0,1
27,0,46,2,2,0,0
18,0,96,3,1,0,1
27,0,253,2,2,0,1
13,0,153,2,1,0,1
13,0,136,2,0,0,0
17,0,253,2,2,0,1
28,0,258,3,4,0,1
29,0,96,3,1,0,1
21,0,96,3,1,0,1
21,0,130,2,1,0,1
24,0,242,3,1,0,1
27,0,45,3,1,0,1
17,0,150,3,2,0,1
30,0,96,3,1,0,0
29,0,94,2,2,0,1
41,0,241,4,1,0,0
13,0,290,2,1,0,1
39,0,300,4,3,0,0
31,0,242,3,3,0,0
19,0,112,2,1,0,1
28,0,96,3,1,0,1
22,0,96,3,1,0,1
16,0,335,3,1,0,0
17,0,242,3,1,0,1
15,0,96,3,1,0,1
27,0,96,3,1,0,1
25,0,180,2,1,0,1
21,0,345,2,2,0,0
18,0,96,3,1,0,1
10,0,170,2,1,0,1
24,0,96,3,1,0,1
18,0,112,2,1,0,1
19,0,96,3,1,0,1
14,0,123,3,1,0,1
25,0,96,3,1,0,1
16,0,96,3,1,0,1
27,0,258,3,1,0,1
22,0,223,3,3,0,1
22,0,96,3,1,0,1
18,0,258,3,1,0,1
22,0,96,3,1,0,1
22,0,258,3,1,0,1
21,0,50,2,3,0,1
21,0,96,3,0,0,0
22,0,96,3,1,0,1
17,0,150,3,2,0,1
47,0,96,3,1,0,1
16,0,96,3,1,0,1
12,0,258,3,1,0,1
19,0,71,2,2,0,1
33,0,96,3,1,0,1
19,0,96,3,1,0,1
17,0,296,2,1,0,1
34,0,96,3,1,0,0
24,0,96,3,1,0,1
47,0,335,3,4,0,0
25,0,290,2,2,0,1
27,0,96,3,1,0,1
50,0,94,2,2,0,1
7,0,180,2,0,0,0
14,0,187,2,1,0,1
19,0,96,3,1,0,0
21,0,96,3,1,0,1
21,0,96,3,1,0,0
41,0,96,3,1,0,0
12,0,258,3,1,0,1
23,0,176,4,1,0,1
17,0,96,3,1,0,1
19,0,50,2,3,0,1
21,0,96,3,1,0,1
21,0,96,3,1,0,1
28,0,96,3,2,0,0
14,0,96,3,2,0,1
19,0,96,3,1,0,0
21,0,242,3,1,0,1
25,0,96,3,1,0,1
24,0,258,3,1,0,1
16,0,96,3,1,0,1
45,0,94,2,2,0,1
14,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,96,3,1,0,0
19,0,96,3,1,0,1
18,0,137,3,2,0,1
37,0,82,2,1,0,1
17,0,96,3,1,0,1
31,0,112,2,1,0,1
20,0,183,2,1,0,1
25,0,96,3,1,0,1
21,0,96,3,1,0,1
21,0,96,3,1,0,1
20,0,150,3,2,0,1
25,0,96,3,1,0,1
24,0,96,3,1,0,1
16,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,96,3,1,0,1
16,0,96,3,1,0,1
21,0,96,3,1,0,1
20,0,270,2,1,0,1
24,0,96,3,1,0,1
15,0,153,2,1,0,1
16,0,170,2,2,0,1
13,0,112,2,1,0,1
20,0,150,3,1,0,1
18,0,248,2,1,0,1
15,0,96,3,1,0,0
28,0,287,2,1,0,1
17,0,96,3,0,0,1
16,0,223,3,2,0,1
16,0,96,3,0,0,1
30,0,96,3,1,0,1
37,0,113,3,2,0,1
20,0,96,3,1,0,1
16,0,96,3,1,0,1
15,0,290,2,1,0,1
14,0,50,2,2,0,1
25,0,96,3,1,0,1
20,0,181,2,0,0,0
22,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,223,3,2,0,1
20,0,96,3,1,0,1
27,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,96,3,1,0,1
23,0,96,3,1,0,1
13,0,248,2,1,0,1
13,1,22,3,2,0,1
24,0,96,3,1,0,1
25,0,94,2,1,0,1
18,0,242,3,1,0,1
31,0,96,3,1,0,0
18,0,96,3,1,0,1
48,0,45,3,1,0,1
17,0,96,3,1,0,0
24,0,345,2,2,0,1
7,0,264,2,0,0,1
21,0,96,3,1,0,1
13,0,258,3,1,0,1
15,0,96,3,1,0,1
11,0,345,2,1,0,1
26,0,258,3,1,0,1
13,0,290,2,1,0,1
45,0,302,4,1,0,1
25,0,96,3,1,0,1
23,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,96,3,1,0,1
22,0,46,2,2,0,1
21,0,96,3,1,0,1
23,0,96,3,1,0,1
46,0,335,3,3,0,0
23,0,96,3,1,0,1
17,0,225,2,1,0,1
28,0,96,3,1,0,1
19,0,96,3,1,0,1
16,0,96,3,1,0,1
25,0,206,4,1,0,1
15,0,96,3,1,0,1
21,0,242,3,1,0,0
21,0,242,3,1,0,1
22,0,258,3,1,0,1
15,0,96,3,1,0,1
24,0,96,3,0,0,1
16,0,112,2,1,0,1
10,1,15,2,2,0,1
19,0,175,2,1,0,1
26,0,290,2,3,0,1
14,0,96,3,0,0,0
26,0,180,2,1,0,1
23,0,96,3,1,0,1
22,0,96,3,1,0,1
21,0,45,3,1,0,0
19,0,96,3,1,0,1
19,0,96,3,1,0,1
22,0,96,3,1,0,1
17,0,96,3,1,0,0
13,0,258,3,1,0,1
18,0,113,3,1,0,1
19,0,96,3,1,0,1
17,0,96,3,1,0,1
24,0,364,3,2,0,0
26,0,141,2,2,0,1
12,0,258,3,1,0,1
19,0,96,3,1,0,1
26,0,261,4,1,0,1
19,0,137,3,2,0,1
22,0,112,2,0,0,1
21,0,96,3,1,0,1
37,0,45,3,1,0,0
19,0,96,3,1,0,1
23,0,96,3,1,0,1
28,0,96,3,1,0,0
20,0,96,3,1,0,1
43,0,261,4,1,0,1
41,0,94,2,1,0,1
20,0,161,2,2,0,1
9,0,39,2,1,0,1
23,0,96,3,1,0,0
15,0,96,3,1,0,1
14,0,50,2,2,0,1
24,0,96,3,1,0,0
32,0,96,3,3,0,1
30,0,96,3,1,0,1
26,0,96,3,1,0,1
47,0,94,2,2,0,1
25,0,96,3,1,0,1
21,0,96,3,1,0,1
9,0,136,2,0,0,1
16,0,96,3,1,0,1
17,0,96,3,1,0,1
22,0,94,2,2,0,0
13,0,139,2,1,0,1
39,0,96,3,1,0,1
11,0,96,3,0,0,0
21,0,96,3,1,0,1
14,0,289,2,1,0,1
16,0,45,3,1,0,0
20,0,367,2,1,0,1
16,0,258,3,1,0,1
18,0,258,3,1,0,1
19,0,96,3,1,0,1
20,0,290,2,2,0,1
43,0,335,3,3,0,0
23,0,96,3,2,0,1
36,0,96,3,1,0,1
16,0,258,3,1,0,1
18,0,176,4,1,0,1
19,0,352,2,2,0,1
20,0,128,2,1,0,1
25,0,258,3,1,0,1
47,0,94,2,2,0,1
40,0,113,3,2,0,0
31,0,96,3,1,0,1
20,0,96,3,1,0,1
24,0,96,3,1,0,1
31,0,45,3,1,0,1
14,0,84,2,1,0,1
27,0,176,4,0,0,1
44,0,94,2,2,0,1
74,0,205,4,2,0,1
23,0,45,3,1,0,1
76,0,96,3,2,0,1
25,0,96,3,1,0,1
17,0,258,3,1,0,1
19,0,96,3,1,0,1
19,0,96,3,1,0,1
47,0,94,2,2,0,1
23,0,96,3,1,0,1
14,0,82,2,1,0,1
21,0,96,3,1,0,1
28,0,345,2,2,0,0
16,0,96,3,1,0,1
21,0,96,3,1,0,1
27,0,96,3,1,0,1
31,0,94,2,2,1,1
19,0,45,3,1,0,1
18,0,123,3,2,0,1
17,0,96,3,1,0,1
26,0,164,4,1,0,1
33,0,270,2,2,0,1
22,0,258,3,1,0,1
19,0,96,3,1,0,1
20,0,96,3,1,0,0
19,0,242,3,1,0,1
24,0,96,3,1,0,1
34,0,94,2,2,0,1
29,0,96,3,1,0,1
19,0,96,3,1,0,1
21,0,96,3,1,0,1
16,0,96,3,1,0,1
27,0,96,3,1,0,1
18,0,237,2,1,0,1
12,0,56,2,1,0,1
15,0,96,3,1,0,1
19,0,96,3,1,0,1
29,0,96,3,1,0,0
7,0,180,2,0,0,1
26,0,96,3,1,0,1
29,0,45,3,1,0,0
24,0,96,3,1,0,1
19,0,258,3,1,0,1
20,0,258,3,1,0,1
40,0,96,3,1,0,1
23,0,345,2,2,0,1
41,0,242,3,4,0,0
16,0,139,2,1,0,1
16,0,96,3,1,0,1
6,0,216,2,0,0,1
30,0,96,3,2,0,0
17,0,112,2,0,0,1
18,0,113,3,1,0,1
26,0,96,3,1,0,1
41,0,96,3,1,0,1
14,0,136,2,1,0,1
36,0,96,3,1,0,1
16,0,345,2,2,0,1
13,0,96,3,1,0,1
16,0,270,2,1,0,1
20,0,96,3,1,0,1
20,0,266,2,2,0,1
31,0,96,3,1,0,1
24,0,96,3,1,0,1
20,0,50,2,1,0,0
14,0,345,2,2,0,1
17,0,96,3,1,0,1
11,0,96,3,0,0,1
29,0,187,2,2,0,1
20,0,94,2,2,0,1
20,0,96,3,1,0,1
27,0,180,2,1,0,1
19,0,50,2,3,0,1
16,0,96,3,1,0,1
24,0,367,2,2,0,1
22,0,96,3,1,0,0
48,0,71,2,3,0,1
17,0,112,2,1,0,1
29,0,96,3,1,0,1
21,0,123,3,2,0,1
22,0,96,3,1,0,1
20,0,96,3,1,0,1
25,0,176,4,0,0,1
18,0,96,3,1,0,1
28,0,96,3,2,0,1
20,0,96,3,1,0,1
21,0,96,3,1,0,1
12,0,110,2,1,0,1
21,0,50,2,2,0,1
22,0,96,3,1,0,1
13,0,82,2,1,0,1
17,0,45,3,1,0,1
24,0,75,2,1,0,1
21,0,96,3,1,0,1
23,0,300,4,2,0,1
15,0,96,3,1,0,0
28,0,136,2,0,0,0
26,0,96,3,2,0,0
11,0,43,2,1,0,1
19,0,96,3,1,0,1
13,0,96,3,0,0,1
14,0,96,3,1,0,0
18,0,96,3,1,0,1
11,0,171,2,1,0,1
25,0,96,3,1,0,1
24,0,96,3,1,0,1
29,0,91,4,1,0,0
16,0,96,3,0,0,1
21,0,206,4,2,0,1
13,0,248,2,1,0,1
22,0,258,3,1,0,1
20,0,96,3,1,0,1
19,0,258,3,1,0,1
22,0,345,2,2,0,1
28,0,96,3,1,0,1
28,0,45,3,1,0,1
23,0,364,3,1,0,1
24,0,96,3,0,0,1
13,0,180,2,1,0,1
27,0,71,2,2,0,1
12,0,258,3,1,0,1
23,0,347,2,2,0,1
13,0,96,3,0,0,1
12,0,56,2,1,0,1
21,0,96,3,1,0,1
24,0,96,3,1,0,1
25,0,258,3,1,0,1
24,0,213,2,1,0,1
17,0,96,3,1,0,1
12,1,5,3,2,10,1
21,0,258,3,1,0,1
17,0,302,4,1,0,0
22,0,112,2,1,0,1
21,0,96,3,1,0,1
74,0,205,4,2,0,1
26,0,128,2,1,0,1
19,0,96,3,1,0,1
27,0,96,3,1,0,1
21,0,96,3,1,0,1
19,0,96,3,1,0,1
12,0,290,2,0,0,1
21,0,96,3,1,0,1
19,0,96,3,1,0,1
11,0,96,3,0,0,1
27,0,96,3,1,0,1
22,0,258,3,1,0,1
27,0,96,3,1,0,1
16,0,333,5,1,0,0
18,0,96,3,1,0,1
14,0,96,3,1,0,1
22,0,96,3,1,0,1
